industry_url,job_title_url,job_title,wage,wage_base,experience_level,percentage_change,salaries,salary_values,respondents,job_rating,job_rating_round,genders,gender_values,gender_respondents
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Animal_Shelter_Manager/Salary,Average Animal Shelter Manager Hourly Pay,$17.41,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼23%', '▼8%', '▲6%', '▲8%', '▼6%']","['Hourly Rate', 'Bonus', 'Total Pay']","['$13 - $24', '$1 - $3k', '$28k - $54k']",Based on 114 salary profiles (last updated Oct 29 2023),4.1 out of 5,(18),"['Female', 'Male']","['86.7%', '13.3%']",This data is based on 45 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Medical_Marijuana_Grower/Hourly_Rate,Average Medical Marijuana Grower Hourly Pay,$17.38,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼21%', '▼14%', '▲1%', '▲5%', '▲29%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Total Pay']","['$13 - $29', '$2 - $10k', '$491 - $7k', '$28k - $86k']",Based on 94 salary profiles (last updated Oct 19 2023),3.1 out of 5,(9),"['Male', 'Female', 'Prefer to self-define']","['78.3%', '17.4%', '4.3%']",This data is based on 23 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Grader/Hourly_Rate,Average Grader Hourly Pay,$17.16,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼15%', '▼10%', '▼13%', '▲46%', '▲9%']","['Hourly Rate', 'Bonus', 'Total Pay']","['$11 - $28', '$28 - $4k', '$22k - $58k']",Based on 91 salary profiles (last updated Aug 15 2023),3.2 out of 5,(15),"['Male', 'Female', 'Prefer to self-define']","['51.5%', '45.5%', '3.0%']",This data is based on 33 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Farmworker%2C_Farm_and_Ranch_Animals/Hourly_Rate,"Average Farmworker, Farm and Ranch Animals Hourly Pay",$13.86,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼24%', '▼13%', '▼13%', '▼8%', '▲9%']","['Hourly Rate', 'Bonus', 'Total Pay']","['$11 - $19', '$102 - $6k', '$22k - $47k']",Based on 64 salary profiles (last updated Nov 12 2023),3.8 out of 5,(11),"['Male', 'Female']","['70.8%', '29.2%']",This data is based on 24 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Cannabis_Cultivator/Hourly_Rate,Average Cannabis Cultivator Hourly Pay,$16.16,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career']","['▼8%', '▼5%', '▲5%', '▲13%']","['Hourly Rate', 'Bonus', 'Total Pay']","['$13 - $21', '$650 - $2k', '$28k - $61k']",Based on 58 salary profiles (last updated Aug 30 2023),3 out of 5,(10),"['Male', 'Female', 'Prefer to self-define']","['73.1%', '23.1%', '3.8%']",This data is based on 26 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Farm%2C_Ranch%2C_or_Other_Agricultural_Manager/Salary,"Average Farm, Ranch, or Other Agricultural Manager Salary","$54,974",/ year,"['Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▲5%', '▼0%', '▼4%', '▼11%']","['Base Salary', 'Bonus', 'Total Pay']","['$29k - $76k', '$2k - $21k', '$25k - $73k']",Based on 46 salary profiles (last updated Sep 05 2023),3 out of 5,(6),"['Male', 'Female']","['88.2%', '11.8%']",This data is based on 17 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Farmworker_%2F_Laborer%2C_Crop%2C_Nursery%2C_or_Greenhouse/Hourly_Rate,"Average Farmworker / Laborer, Crop, Nursery, or Greenhouse Hourly Pay",$16.24,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼26%', '▼11%', '▼8%', '▼24%', '▼20%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Total Pay']","['$10 - $28', '$197 - $1k', '$0 - $2k', '$21k - $61k']",Based on 53 salary profiles (last updated Sep 16 2023),3.8 out of 5,(12),"['Female', 'Male', 'Prefer to self-define']","['50.0%', '45.0%', '5.0%']",This data is based on 20 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Farm_Worker%2FCrop_Field/Hourly_Rate,Average Farm Worker/Crop Field Hourly Pay,$14.79,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼29%', '▼1%', '▼4%', '▼17%', '▲8%']","['Hourly Rate', 'Bonus', 'Total Pay']","['$11 - $21', '$3 - $8k', '$23k - $50k']",Based on 54 salary profiles (last updated Apr 21 2023),2.5 out of 5,(6),"['Male', 'Female', 'Prefer to self-define']","['68.4%', '26.3%', '5.3%']",This data is based on 19 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Dog_Kennel_Manager/Hourly_Rate,Average Dog Kennel Manager Hourly Pay,$14.46,/ hour,"['Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼10%', '▲4%', '▲14%', '▲24%']","['Hourly Rate', 'Bonus', 'Total Pay']","['$12 - $22', '$110 - $2k', '$24k - $51k']",Based on 44 salary profiles (last updated Mar 10 2023),3.9 out of 5,(13),"['Female', 'Male']","['90.9%', '9.1%']",This data is based on 22 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Farm_Labor_Contractor/Hourly_Rate,Average Farm Labor Contractor Hourly Pay,$15.01,/ hour,"['Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼1%', '▼2%', '▲7%', '▲13%']","['Hourly Rate', 'Bonus', 'Total Pay']","['$10 - $36', '$117 - $10k', '$20k - $77k']",Based on 48 salary profiles (last updated Sep 20 2023),,(4),"['Male', 'Female']","['91.7%', '8.3%']",This data is based on 12 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Logger/Hourly_Rate,Average Logger Hourly Pay,$20.13,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼45%', '▼26%', '▼16%', '▲4%', '▲43%']","['Hourly Rate', 'Bonus', 'Total Pay']","['$14 - $37', '$0 - $2k', '$31k - $80k']",Based on 42 salary profiles (last updated Sep 04 2023),3.5 out of 5,(6),['Male'],['100.0%'],This data is based on 12 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Grader_%2F_Sorter%2C_Agricultural_Products/Hourly_Rate,"Average Grader / Sorter, Agricultural Products Hourly Pay",$15.24,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career']","['▼29%', '▼1%', '▼21%', '▲7%']","['Hourly Rate', 'Bonus', 'Total Pay']","['$10 - $28', '$2 - $866', '$22k - $58k']",Based on 36 salary profiles (last updated Sep 11 2023),3.4 out of 5,(5),"['Female', 'Male']","['71.4%', '28.6%']",This data is based on 7 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Animal_Care_Supervisor/Hourly_Rate,Average Animal Care Supervisor Hourly Pay,$17.00,/ hour,"['Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼10%', '▼3%', '▲40%', '▼100%']","['Hourly Rate', 'Total Pay']","['$11 - $31', '$27k - $81k']",Based on 34 salary profiles (last updated Jan 26 2023),,(4),"['Female', 'Male']","['61.5%', '38.5%']",This data is based on 13 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Biomass_Collector%2C_Separator%2C_or_Sorter/Hourly_Rate,"Average Biomass Collector, Separator, or Sorter Hourly Pay",$12.40,/ hour,"['Entry Level', 'Early Career', 'Mid Career']","['▼14%', '▲3%', '▼6%']","['Hourly Rate', 'Bonus', 'Total Pay']","['$9 - $16', '$0 - $2k', '$20k - $35k']",Based on 27 salary profiles (last updated Nov 06 2022),4 out of 5,(7),"['Male', 'Female']","['64.3%', '35.7%']",This data is based on 14 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Farm_Machinery_Operator/Hourly_Rate,Average Farm Machinery Operator Hourly Pay,$16.35,/ hour,"['Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼14%', '▼2%', '▼8%', '▲13%']","['Hourly Rate', 'Bonus', 'Total Pay']","['$13 - $29', '$850 - $6k', '$28k - $61k']",Based on 31 salary profiles (last updated Oct 01 2023),3.8 out of 5,(5),"['Male', 'Female']","['83.3%', '16.7%']",This data is based on 12 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Dog_Day_Care_Manager/Salary,Average Dog Day Care Manager Hourly Pay,$14.54,/ hour,"['Early Career', 'Mid Career', 'Late Career']","['▲1%', '▲1%', '▲31%']","['Hourly Rate', 'Bonus', 'Total Pay']","['$10 - $20', '$0 - $850', '$23k - $46k']",Based on 26 salary profiles (last updated Mar 01 2023),3.9 out of 5,(8),['Female'],['100.0%'],This data is based on 15 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=General_Manager%2C_Farm/Salary,"Average General Manager, Farm Salary","$58,908",/ year,"['Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▲2%', '▲10%', '▲2%', '▼15%']","['Base Salary', 'Bonus', 'Total Pay']","['$40k - $90k', '$644 - $12k', '$33k - $89k']",Based on 28 salary profiles (last updated Nov 14 2023),4.1 out of 5,(7),"['Male', 'Female', 'Prefer to self-define']","['75.0%', '16.7%', '8.3%']",This data is based on 12 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Agricultural_Inspector/Salary,Average Agricultural Inspector Hourly Pay,$20.53,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼31%', '▼8%', '▼10%', '▼100%', '▲61%']","['Hourly Rate', 'Total Pay']","['$11 - $41', '$26k - $68k']",Based on 23 salary profiles (last updated May 12 2023),3.6 out of 5,(9),"['Female', 'Male']","['80.0%', '20.0%']",This data is based on 15 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Baler_Operator/Hourly_Rate,Average Baler Operator Hourly Pay,$13.91,/ hour,"['Early Career', 'Mid Career']","['▼1%', '▲5%']","['Hourly Rate', 'Bonus', 'Total Pay']","['$11 - $20', '$0 - $700', '$23k - $41k']",Based on 21 salary profiles (last updated Mar 26 2023),3.7 out of 5,(7),['Male'],['100.0%'],This data is based on 11 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Livestock_Farmworker/Hourly_Rate,Average Livestock Farmworker Hourly Pay,$14.63,/ hour,"['Early Career', 'Mid Career', 'Late Career']","['▼2%', '▼18%', '▼4%']","['Hourly Rate', 'Bonus', 'Total Pay']","['$9 - $22', '$0 - $2k', '$18k - $47k']",Based on 12 salary profiles (last updated Nov 20 2022),,(3),"['Male', 'Female']","['71.4%', '28.6%']",This data is based on 7 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Agricultural_Equipment_Operator/Hourly_Rate,Average Agricultural Equipment Operator Hourly Pay,$17.80,/ hour,"['Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼23%', '▼0%', '▼0%', '▲18%']","['Hourly Rate', 'Bonus', 'Total Pay']","['$14 - $25', '$151 - $2k', '$29k - $51k']",Based on 22 salary profiles (last updated Sep 23 2023),3.8 out of 5,(6),"['Male', 'Female']","['91.7%', '8.3%']",This data is based on 12 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Agriculture_Laborer/Hourly_Rate,Average Agriculture Laborer Hourly Pay,$14.33,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career']","['▼22%', '▼9%', '▼23%', '▼21%']","['Hourly Rate', 'Bonus', 'Total Pay']","['$10 - $23', '$0 - $3k', '$21k - $58k']",Based on 13 salary profiles (last updated Apr 23 2023),,(2),"['Male', 'Female']","['85.7%', '14.3%']",This data is based on 7 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Log_Grader_%2F_Scaler/Hourly_Rate,Average Log Grader / Scaler Hourly Pay,$17.76,/ hour,"['Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼4%', '▲1%', '▼5%', '▲41%']","['Hourly Rate', 'Bonus', 'Total Pay']","['$14 - $27', '$0 - $800', '$29k - $57k']",Based on 17 salary profiles (last updated Feb 06 2023),,(4),"['Male', 'Female']","['70.0%', '30.0%']",This data is based on 10 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Swamper/Hourly_Rate,Average Swamper Hourly Pay,$17.89,/ hour,"['Entry Level', 'Early Career', 'Mid Career']","['▼16%', '▼0%', '▲17%']","['Hourly Rate', 'Total Pay']","['$14 - $24', '$30k - $50k']",Based on 15 salary profiles (last updated Oct 19 2023),,(3),['Male'],['100.0%'],This data is based on 6 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Logging_Equipment_Operator/Hourly_Rate,Average Logging Equipment Operator Hourly Pay,$24.40,/ hour,"['Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼30%', '▼19%', '▼22%', '▼6%']","['Hourly Rate', 'Bonus', 'Total Pay']","['$12 - $30', '$0 - $1k', '$37k - $84k']",Based on 16 salary profiles (last updated Nov 28 2022),,(3),['Male'],['100.0%'],This data is based on 9 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Cattle_Manager/Salary,Average Cattle Manager Salary,"$47,500",/ year,"['Early Career', 'Mid Career', 'Experienced']","['▼26%', '▼5%', '▲24%']","['Base Salary', 'Bonus', 'Total Pay']","['$35k - $61k', '$0 - $2k', '$20k - $344k']",Based on 10 salary profiles (last updated Sep 10 2022),,(2),['Male'],['100.0%'],This data is based on 6 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Marijuana_Cultivator/Hourly_Rate,Average Marijuana Cultivator Hourly Pay,$15.00,/ hour,[],[],"['Hourly Rate', 'Bonus', 'Total Pay']","['$13 - $16', '$0 - $500', '$26k - $74k']",Based on 11 salary profiles (last updated Jul 19 2023),,(3),"['Male', 'Female']","['75.0%', '25.0%']",This data is based on 8 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Chainsaw_Operator_Logging/Hourly_Rate,Average Chainsaw Operator Logging Hourly Pay,$18.00,/ hour,[],[],"['Hourly Rate', 'Total Pay']","['$12 - $29', '$21k - $149k']",Based on 10 salary profiles (last updated Aug 29 2022),,(1),['Male'],['100.0%'],This data is based on 3 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Fishing_Vessel_Deckhand/Salary,Average Fishing Vessel Deckhand Salary,"$22,500",/ year,[],[],"['Base Salary', 'Bonus', 'Profit Sharing', 'Total Pay']","['$19k - $31k', '$0 - $500', '$0 - $575', '$19k - $36k']",Based on 7 salary profiles (last updated Apr 15 2020),,,['Male'],['100.0%'],This data is based on 2 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Master_Grower/Salary,Average Master Grower Salary,"$55,000",/ year,[],[],"['Base Salary', 'Bonus', 'Total Pay']","['$50k - $75k', '$0 - $10k', '$25k - $89k']",Based on 10 salary profiles (last updated Dec 02 2020),,,"['Male', 'Female']","['66.7%', '33.3%']",This data is based on 6 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Farmer_Field_Crop/Hourly_Rate,Average Farmer Field Crop Hourly Pay,$14.52,/ hour,"['Early Career', 'Experienced']","['▼4%', '▼100%']","['Hourly Rate', 'Bonus', 'Total Pay']","['$14 - $16', '$0 - $10k', '$28k - $38k']",Based on 9 salary profiles (last updated Sep 29 2023),,(3),"['Male', 'Female']","['80.0%', '20.0%']",This data is based on 5 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Animal_Caretaker_Supervisor/Hourly_Rate,Average Animal Caretaker Supervisor Hourly Pay,$14.88,/ hour,[],[],"['Hourly Rate', 'Bonus', 'Total Pay']","['$0 - $15', '$0 - $850', '$29k - $51k']",Based on 6 salary profiles (last updated Sep 08 2020),,,"['Female', 'Male']","['50.0%', '50.0%']",This data is based on 2 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Brood_Hatchery_Manager/Salary,Average Brood Hatchery Manager Salary,"$60,000",/ year,"['Early Career', 'Mid Career']","['▼31%', '▲17%']","['Base Salary', 'Bonus', 'Total Pay']","['$48k - $77k', '$0 - $1k', '$48k - $77k']",Based on 9 salary profiles (last updated Feb 09 2019),,(1),['Male'],['100.0%'],This data is based on 4 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Dog_Day_Care_Assistant_Manager/Hourly_Rate,Average Dog Day Care Assistant Manager Hourly Pay,$12.72,/ hour,[],[],"['Hourly Rate', 'Total Pay']","['$11 - $15', '$26k - $34k']",Based on 6 salary profiles (last updated Nov 15 2015),,(1),"['Female', 'Male']","['66.7%', '33.3%']",This data is based on 3 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Faller/Hourly_Rate,Average Faller Hourly Pay,$32.73,/ hour,"['Mid Career', 'Experienced']","['▼7%', '▲80%']","['Hourly Rate', 'Total Pay']","['$0 - $33', '$49k - $74k']",Based on 6 salary profiles (last updated Apr 28 2023),,,['Male'],['100.0%'],This data is based on 2 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=General_Nursery_Laborer/Hourly_Rate,Average General Nursery Laborer Hourly Pay,$12.25,/ hour,"['Early Career', 'Mid Career']","['▼14%', '▼15%']","['Hourly Rate', 'Total Pay']","['$10 - $14', '$22k - $29k']",Based on 7 salary profiles (last updated May 28 2021),,(2),"['Female', 'Male']","['50.0%', '50.0%']",This data is based on 4 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Breeding_Technician/Salary,Average Breeding Technician Salary,"$47,500",/ year,[],[],"['Base Salary', 'Bonus', 'Total Pay']","['$0 - $48k', '$0 - $3k', '$37k - $48k']",Based on 6 salary profiles (last updated Aug 04 2022),,,"['Male', 'Female']","['66.7%', '33.3%']",This data is based on 3 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=First-Line_Supervisor_%2F_Manager_of_Farming%2C_Fishing%2C_and_Forestry_Workers/Hourly_Rate,"Average First-Line Supervisor / Manager of Farming, Fishing, and Forestry Workers Hourly Pay",$14.50,/ hour,[],[],"['Hourly Rate', 'Total Pay']","['$11 - $17', '$28k - $38k']",Based on 6 salary profiles (last updated Nov 20 2019),,,['Male'],['100.0%'],This data is based on 3 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Longliner_Fisherman/Salary,Average Longliner Fisherman Salary,"$60,000",/ year,[],[],"['Base Salary', 'Total Pay']","['$0 - $60k', '$0 - $60k']",(last updated Dec 28 2019),,,[],[],
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Animal_Breeder/Hourly_Rate,Average Animal Breeder Hourly Pay,$16.50,/ hour,"['Early Career', 'Mid Career', 'Experienced']","['▼21%', '▼28%', '▼100%']","['Hourly Rate', 'Bonus', 'Total Pay']","['$0 - $17', '$0 - $1k', '$0 - $35k']",(last updated Aug 21 2023),,,[],[],
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Apple_Sorter/Hourly_Rate,Average Apple Sorter Hourly Pay,$11.09,/ hour,[],[],"['Hourly Rate', 'Total Pay']","['$11 - $12', '$22k - $24k']",Based on 6 salary profiles (last updated Aug 11 2017),,(1),['Female'],['100.0%'],This data is based on 2 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Artificial_Insemination_(AI)_Technician/Salary,Average Artificial Insemination (AI) Technician Salary,"$102,000",/ year,[],[],"['Base Salary', 'Total Pay']","['$0 - $102k', '$42k - $205k']",(last updated Mar 08 2022),,(1),['Male'],['100.0%'],This data is based on 1 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Artificial_Inseminator/Salary,Average Artificial Inseminator Salary,"$35,000",/ year,[],[],"['Base Salary', 'Total Pay']","['$0 - $35k', '$0 - $33k']",(last updated Aug 01 2017),,,['Male'],['100.0%'],This data is based on 1 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Agriculture-and-Forestry,https://www.payscale.com/research/US/Job=Farm_Worker_Supervisor/Hourly_Rate,Average Farm Worker Supervisor Hourly Pay,$10.43,/ hour,"['Early Career', 'Experienced']","['▲32%', '▲37%']","['Hourly Rate', 'Total Pay']","['$0 - $10', '$18k - $116k']",(last updated Dec 11 2022),,(1),"['Male', 'Female']","['66.7%', '33.3%']",This data is based on 3 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Architecture-and-Engineering,https://www.payscale.com/research/US/Job=Mechanical_Engineer/Salary,Average Mechanical Engineer Salary,"$77,833",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼12%', '▼4%', '▲11%', '▲28%', '▲45%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$60k - $108k', '$1000 - $11k', '$582 - $10k', '$7 - $52k', '$58k - $112k']","Based on 27,846 salary profiles (last updated Nov 22 2023)",3.7 out of 5,"(2,938)","['Male', 'Female', 'Prefer to self-define']","['86.7%', '12.8%', '0.4%']","This data is based on 10,221 survey responses. Learn more about the gender pay gap."
https://www.payscale.com/research/US/Job/Architecture-and-Engineering,https://www.payscale.com/research/US/Job=Project_Engineer/Salary,Average Project Engineer Salary,"$74,294",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼13%', '▼5%', '▲12%', '▲30%', '▲43%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$57k - $104k', '$1k - $10k', '$958 - $10k', '$5 - $47k', '$56k - $107k']","Based on 16,116 salary profiles (last updated Nov 22 2023)",3.9 out of 5,"(2,131)","['Male', 'Female', 'Prefer to self-define']","['77.5%', '22.0%', '0.5%']","This data is based on 6,413 survey responses. Learn more about the gender pay gap."
https://www.payscale.com/research/US/Job/Architecture-and-Engineering,https://www.payscale.com/research/US/Job=Electrical_Engineer/Salary,Average Electrical Engineer Salary,"$82,905",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼13%', '▼5%', '▲10%', '▲29%', '▲47%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$64k - $122k', '$1k - $14k', '$959 - $12k', '$5k - $32k', '$63k - $127k']","Based on 15,659 salary profiles (last updated Nov 22 2023)",4 out of 5,"(1,650)","['Male', 'Female', 'Prefer to self-define']","['86.1%', '13.1%', '0.7%']","This data is based on 5,321 survey responses. Learn more about the gender pay gap."
https://www.payscale.com/research/US/Job/Architecture-and-Engineering,https://www.payscale.com/research/US/Job=Civil_Engineer/Salary,Average Civil Engineer Salary,"$73,422",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼15%', '▼7%', '▲12%', '▲33%', '▲49%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$58k - $107k', '$968 - $10k', '$640 - $10k', '$550 - $61k', '$56k - $108k']","Based on 10,176 salary profiles (last updated Nov 22 2023)",4 out of 5,"(1,084)","['Male', 'Female', 'Prefer to self-define']","['74.3%', '24.8%', '0.8%']","This data is based on 3,559 survey responses. Learn more about the gender pay gap."
https://www.payscale.com/research/US/Job/Architecture-and-Engineering,https://www.payscale.com/research/US/Job=Manufacturing_Engineer/Salary,Average Manufacturing Engineer Salary,"$75,842",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼11%', '▼4%', '▲8%', '▲16%', '▲18%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$60k - $100k', '$1k - $9k', '$810 - $10k', '$3k - $13k', '$58k - $102k']","Based on 10,176 salary profiles (last updated Nov 22 2023)",3.6 out of 5,"(1,276)","['Male', 'Female', 'Prefer to self-define']","['85.6%', '13.9%', '0.5%']","This data is based on 3,945 survey responses. Learn more about the gender pay gap."
https://www.payscale.com/research/US/Job/Architecture-and-Engineering,https://www.payscale.com/research/US/Job=Process_Engineer/Salary,Average Process Engineer Salary,"$79,261",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼11%', '▼3%', '▲12%', '▲27%', '▲27%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$61k - $110k', '$1k - $12k', '$887 - $10k', '$0 - $2k', '$60k - $115k']","Based on 9,298 salary profiles (last updated Nov 22 2023)",3.6 out of 5,"(1,078)","['Male', 'Female', 'Prefer to self-define']","['73.2%', '26.1%', '0.6%']","This data is based on 3,579 survey responses. Learn more about the gender pay gap."
