name,displayName,url,profileCount,range,isEstimated
VoIP,,/research/US/Job=Network_Operations_Center_(NOC)_Technician/Hourly_Rate/3c743417/VoIP,6,{'50': 18.8},
Wireless,,/research/US/Job=Network_Operations_Center_(NOC)_Technician/Hourly_Rate/c23042ef/Wireless,6,{'50': 18.21},
Help Desk / Desktop Support (Tier 1),,/research/US/Job=Network_Operations_Center_(NOC)_Technician/Hourly_Rate/4c13993f/Help-Desk-Desktop-Support-Tier-1,6,{'50': 18.96},
Web Performance Monitoring/Tuning,,/research/US/Job=Network_Operations_Center_(NOC)_Technician/Salary/b9eb4c90/Web-Performance-Monitoring-Tuning,6,{'50': None},
Computer Hardware Technician,,/research/US/Job=Network_Operations_Center_(NOC)_Technician/Salary/7aca9046/Computer-Hardware-Technician,5,{'50': None},
Microsoft Active Directory,,/research/US/Job=Network_Operations_Center_(NOC)_Technician/Salary/7ea27c1c/Microsoft-Active-Directory,5,{'50': 20},
Windows Server 2008 R2,,/research/US/Job=Network_Operations_Center_(NOC)_Technician/Hourly_Rate/122feede/Windows-Server-2008-R2,5,{'50': 15.51},
Network Management / Administration,,/research/US/Job=Network_Operations_Manager/Salary/c8b967e1/Network-Management-Administration,92,{'50': 95560.1},
Operations Management,,/research/US/Job=Network_Operations_Manager/Salary/53270892/Operations-Management,85,{'50': 96585.52},
People Management,,/research/US/Job=Network_Operations_Manager/Salary/e611b0fc/People-Management,58,{'50': 105990.57},
Project Management,,/research/US/Job=Network_Operations_Manager/Salary/b92644e9/Project-Management,42,{'50': 97008.97},
IT Security & Infrastructure,,/research/US/Job=Network_Operations_Manager/Salary/c3a10fbf/IT-Security-%26-Infrastructure,35,{'50': 97359.29},
Cisco Networking,,/research/US/Job=Network_Operations_Manager/Salary/f6055759/Cisco-Networking,26,{'50': 90672.91},
Information Technology Infrastructure Library (ITIL),,/research/US/Job=Network_Operations_Manager/Salary/c5d3abec/Information-Technology-Infrastructure-Library-ITIL,18,{'50': 105000},
Network Security Management,,/research/US/Job=Network_Operations_Manager/Salary/6dd44016/Network-Security-Management,11,{'50': 105000},
Team Leadership,,/research/US/Job=Network_Operations_Manager/Salary/53c036fe/Team-Leadership,9,{'50': 96723.23},
Network Support,,/research/US/Job=Network_Operations_Manager/Salary/8102ef7d/Network-Support,8,{'50': 70000},
Development Operations (DevOps),,/research/US/Job=Network_Operations_Manager/Salary/29b03442/Development-Operations-DevOps,7,{'50': 81346.64},
IT Management,,/research/US/Job=Network_Operations_Manager/Salary/4686eaf0/IT-Management,5,{'50': 103000},
Performance Management,,/research/US/Job=Network_Operations_Manager/Salary/defaee5a/Performance-Management,5,{'50': 99989.73},
Linux,,/research/US/Job=Network_Operations_Manager/Salary/d3d97321/Linux,3,{'50': 80276},
Network Support,,/research/US/Job=Network_Operations_Specialist/Hourly_Rate/a31ae500/Network-Support,21,{'50': 25.03},
Troubleshooting,,/research/US/Job=Network_Operations_Specialist/Hourly_Rate/67e47d72/Troubleshooting,20,{'50': 25.03},
Network Management / Administration,,/research/US/Job=Network_Operations_Specialist/Salary/1bbd3e47/Network-Management-Administration,12,{'50': 34.88},
Customer Service,,/research/US/Job=Network_Operations_Specialist/Hourly_Rate/07bab079/Customer-Service,10,{'50': 20.35},
Cisco Networking,,/research/US/Job=Network_Operations_Specialist/Salary/3d7f3e67/Cisco-Networking,4,{'50': 25},
Network Support,,/research/US/Job=Network_Operations_Technician/Hourly_Rate/7daf8e93/Network-Support,36,{'50': 22.77},
Troubleshooting,,/research/US/Job=Network_Operations_Technician/Hourly_Rate/b45eb9a2/Troubleshooting,32,{'50': 25.84},
Network Management / Administration,,/research/US/Job=Network_Operations_Technician/Hourly_Rate/9727382f/Network-Management-Administration,22,{'50': 19.5},
Help Desk / Desktop Support (Tier 2),,/research/US/Job=Network_Operations_Technician/Hourly_Rate/65673871/Help-Desk-Desktop-Support-Tier-2,15,{'50': 19.46},
Information Technology (IT) Support,,/research/US/Job=Network_Operations_Technician/Hourly_Rate/a34b1560/Information-Technology-IT-Support,13,{'50': 20.32},
Cisco Networking,,/research/US/Job=Network_Operations_Technician/Salary/de3c952a/Cisco-Networking,12,{'50': 24.07},
Customer Service,,/research/US/Job=Network_Operations_Technician/Hourly_Rate/88943c93/Customer-Service,10,{'50': 19},
Systems Troubleshooting,,/research/US/Job=Network_Operations_Technician/Hourly_Rate/ff9d93ab/Systems-Troubleshooting,4,{'50': 19},
Cyber Security,,/research/US/Job=Network_Security_Analyst/Salary/3a7e8e9b/Cyber-Security,66,{'50': 74325.31},
Network Security Management,,/research/US/Job=Network_Security_Analyst/Salary/d4bddac7/Network-Security-Management,53,{'50': 74476.28},
IT Security & Infrastructure,,/research/US/Job=Network_Security_Analyst/Salary/49e26bfc/IT-Security-%26-Infrastructure,52,{'50': 76175.6},
Switches & Firewall Installation and Administration,,/research/US/Job=Network_Security_Analyst/Salary/b9f0731d/Switches-%26-Firewall-Installation-and-Administration,32,{'50': 64186.64},
Security Intrusion Detection,,/research/US/Job=Network_Security_Analyst/Salary/7e8e1823/Security-Intrusion-Detection,31,{'50': 80436.78},
Cisco Networking,,/research/US/Job=Network_Security_Analyst/Salary/3f84bb34/Cisco-Networking,29,{'50': 73333.33},
Security Testing and Auditing,,/research/US/Job=Network_Security_Analyst/Salary/aa9d4007/Security-Testing-and-Auditing,26,{'50': 70000},
Security Policies and Procedures,,/research/US/Job=Network_Security_Analyst/Salary/2868cb48/Security-Policies-and-Procedures,24,{'50': 76243},
Security Information and Event Management (SIEM),,/research/US/Job=Network_Security_Analyst/Salary/79eda26c/Security-Information-and-Event-Management-SIEM,12,{'50': 80734.1},
Network Management / Administration,,/research/US/Job=Network_Security_Analyst/Salary/d442d9fd/Network-Management-Administration,10,{'50': 80797.93},
Security Risk Management,,/research/US/Job=Network_Security_Analyst/Salary/52e25004/Security-Risk-Management,8,{'50': 85426.9},
Vulnerability Assessment,,/research/US/Job=Network_Security_Analyst/Salary/64ff42c8/Vulnerability-Assessment,5,{'50': 66022.5},
Network Architecture / Design,,/research/US/Job=Network_Security_Analyst/Salary/852bca88/Network-Architecture-Design,5,{'50': 75394.36},
Computer Security,,/research/US/Job=Network_Security_Analyst/Salary/9529a6e3/Computer-Security,5,{'50': 60000},
Help Desk / Desktop Support (Tier 3),,/research/US/Job=Network_Security_Analyst/Salary/7e16d90e/Help-Desk-Desktop-Support-Tier-3,5,{'50': 84894.28},
IP Network,,/research/US/Job=Network_Security_Analyst/Salary/49af9661/IP-Network,5,{'50': 88509.81},
IT Security & Infrastructure,,/research/US/Job=Network_Security_Engineer/Salary/3ae099c6/IT-Security-%26-Infrastructure,333,{'50': 94788.54},
Network Security Management,,/research/US/Job=Network_Security_Engineer/Salary/e4007335/Network-Security-Management,263,{'50': 97371.44},
Switches & Firewall Installation and Administration,,/research/US/Job=Network_Security_Engineer/Salary/29ce6957/Switches-%26-Firewall-Installation-and-Administration,243,{'50': 95193.52},
Cyber Security,,/research/US/Job=Network_Security_Engineer/Salary/5332d514/Cyber-Security,209,{'50': 96081.98},
Cisco Networking,,/research/US/Job=Network_Security_Engineer/Salary/cdbd1453/Cisco-Networking,94,{'50': 87898.11},
Security Policies and Procedures,,/research/US/Job=Network_Security_Engineer/Salary/c90b2151/Security-Policies-and-Procedures,84,{'50': 95375.32},
IP Network,,/research/US/Job=Network_Security_Engineer/Salary/be6b4d15/IP-Network,75,{'50': 86777.22},
Network Support,,/research/US/Job=Network_Security_Engineer/Salary/71756b20/Network-Support,58,{'50': 82444.17},
Security Testing and Auditing,,/research/US/Job=Network_Security_Engineer/Salary/2569b536/Security-Testing-and-Auditing,53,{'50': 85442.5},
Virtual Private Networking (VPN),,/research/US/Job=Network_Security_Engineer/Salary/6469871d/Virtual-Private-Networking-VPN,40,{'50': 88337.26},
Network Architecture / Design,,/research/US/Job=Network_Security_Engineer/Salary/2dc37faf/Network-Architecture-Design,40,{'50': 85975.76},
Microsoft Office,,/research/US/Job=Network_Security_Engineer/Salary/91a4d206/Microsoft-Office,32,{'50': 76707.32},
Security Intrusion Detection,,/research/US/Job=Network_Security_Engineer/Salary/3dd24036/Security-Intrusion-Detection,30,{'50': 82646.12},
Security Information and Event Management (SIEM),,/research/US/Job=Network_Security_Engineer/Salary/d921d3d1/Security-Information-and-Event-Management-SIEM,24,{'50': 86550.43},
Switching and Routing,,/research/US/Job=Network_Security_Engineer/Salary/1adc6950/Switching-and-Routing,14,{'50': 86933.1},
Vulnerability Assessment,,/research/US/Job=Network_Security_Engineer/Hourly_Rate/fa9b91ae/Vulnerability-Assessment,13,{'50': 70259.46},
Network Management / Administration,,/research/US/Job=Network_Security_Engineer/Salary/891cfc99/Network-Management-Administration,13,{'50': 71280.73},
Penetration Testing,,/research/US/Job=Network_Security_Engineer/Salary/211b7a51/Penetration-Testing,13,{'50': 66575.2},
Checkpoint,,/research/US/Job=Network_Security_Engineer/Salary/36f2c63f/Checkpoint,10,{'50': 64699.82},
Python,,/research/US/Job=Network_Security_Engineer/Salary/bb492935/Python,7,{'50': 127926},
Microsoft Active Directory,,/research/US/Job=Network_Security_Engineer/Salary/732ffdcd/Microsoft-Active-Directory,7,{'50': 80000},
Computer Security,,/research/US/Job=Network_Security_Engineer/Salary/25d28541/Computer-Security,6,{'50': 111000},
Web App Firewall (WAF),,/research/US/Job=Network_Security_Engineer/Salary/4b544826/Web-App-Firewall-WAF,5,{'50': 126108.37},
Security Risk Management,,/research/US/Job=Network_Security_Engineer/Salary/d96c0ae9/Security-Risk-Management,5,{'50': 92400},
Microsoft Word,,/research/US/Job=Network_Security_Engineer/Salary/79f3d640/Microsoft-Word,4,{'50': 57500},
Troubleshooting,,/research/US/Job=Network_Security_Engineer/Salary/0c357a8e/Troubleshooting,3,{'50': 93000},
Network Support,,/research/US/Job=Network_Specialist/Salary/cd14a594/Network-Support,159,{'50': 56925.29},
Network Management / Administration,,/research/US/Job=Network_Specialist/Salary/cd266dad/Network-Management-Administration,134,{'50': 61617.53},
Microsoft Active Directory,,/research/US/Job=Network_Specialist/Salary/93114a6f/Microsoft-Active-Directory,70,{'50': 55034.37},
Switching and Routing,,/research/US/Job=Network_Specialist/Hourly_Rate/0fef3171/Switching-and-Routing,63,{'50': 63252.2},
Cisco Networking,,/research/US/Job=Network_Specialist/Salary/1d5ddccb/Cisco-Networking,61,{'50': 66369.32},
IP Network,,/research/US/Job=Network_Specialist/Salary/341e451c/IP-Network,27,{'50': 59758.13},
Network Architecture / Design,,/research/US/Job=Network_Specialist/Salary/613accbb/Network-Architecture-Design,23,{'50': 86712.25},
System Administration,,/research/US/Job=Network_Specialist/Salary/288a36b7/System-Administration,14,{'50': 53012.26},
Virtual Private Networking (VPN),,/research/US/Job=Network_Specialist/Salary/a25bc572/Virtual-Private-Networking-VPN,12,{'50': 53000},
Switches & Firewall Installation and Administration,,/research/US/Job=Network_Specialist/Salary/353f4660/Switches-%26-Firewall-Installation-and-Administration,12,{'50': 54044.94},
Help Desk / Desktop Support,,/research/US/Job=Network_Specialist/Salary/01b6f61e/Help-Desk-Desktop-Support,11,{'50': 45442.06},
Network Design,,/research/US/Job=Network_Specialist/Salary/f5225ddd/Network-Design,9,{'50': 71215.54},
VoIP,,/research/US/Job=Network_Specialist/Salary/829fa443/VoIP,9,{'50': 63232},
IT Security & Infrastructure,,/research/US/Job=Network_Specialist/Hourly_Rate/246f0df9/IT-Security-%26-Infrastructure,8,{'50': 91500},
Microsoft Office,,/research/US/Job=Network_Specialist/Hourly_Rate/6c42c9d9/Microsoft-Office,7,{'50': 65734.74},
Windows Server 2012 R2,,/research/US/Job=Network_Specialist/Salary/3b4eed00/Windows-Server-2012-R2,7,{'50': 55856.41},
Network Security Management,,/research/US/Job=Network_Specialist/Hourly_Rate/927a6505/Network-Security-Management,6,{'50': None},
Microsoft Exchange,,/research/US/Job=Network_Specialist/Salary/72690485/Microsoft-Exchange,6,{'50': 78592.86},
Help Desk / Desktop Support (Tier 2),,/research/US/Job=Network_Specialist/Salary/6fedce18/Help-Desk-Desktop-Support-Tier-2,6,{'50': 43513.6},
Project Management,,/research/US/Job=Network_Specialist/Salary/436a11d4/Project-Management,5,{'50': 65984.85},
VMware ESX,,/research/US/Job=Network_Specialist/Salary/2ddb2d0b/VMware-ESX,5,{'50': 57000},
Troubleshooting,,/research/US/Job=Network_Specialist/Salary/64ff42c8/Troubleshooting,5,{'50': 55000},
Windows Server 2008 R2,,/research/US/Job=Network_Specialist/Salary/50281241/Windows-Server-2008-R2,4,{'50': 55000},
Information Technology (IT) Support,,/research/US/Job=Network_Specialist/Salary/22b96720/Information-Technology-IT-Support,3,{'50': 51403.3},
Network Support,,/research/US/Job=Network_Support_Engineer/Salary/3d5a3c41/Network-Support,87,{'50': 73171.6},
Troubleshooting,,/research/US/Job=Network_Support_Engineer/Salary/742b18f2/Troubleshooting,62,{'50': 75459.14},
Switching and Routing,,/research/US/Job=Network_Support_Engineer/Salary/d480ba4e/Switching-and-Routing,59,{'50': 74315.9},
Cisco Networking,,/research/US/Job=Network_Support_Engineer/Salary/5b99a808/Cisco-Networking,36,{'50': 74623.87},
Network Management / Administration,,/research/US/Job=Network_Support_Engineer/Salary/664aec80/Network-Management-Administration,18,{'50': 59067.4},
Switches & Firewall Installation and Administration,,/research/US/Job=Network_Support_Engineer/Salary/2e7ead99/Switches-%26-Firewall-Installation-and-Administration,11,{'50': 75000},
Microsoft Office,,/research/US/Job=Network_Support_Engineer/Salary/a0f88fdf/Microsoft-Office,11,{'50': 47500},
Wireless,,/research/US/Job=Network_Support_Engineer/Salary/abaa5461/Wireless,8,{'50': 79250},
System Administration,,/research/US/Job=Network_Support_Engineer/Salary/c657b5ff/System-Administration,5,{'50': 60000},
Network Security Management,,/research/US/Job=Network_Support_Engineer/Salary/86a6f248/Network-Security-Management,2,{'50': 62180},
Network Management / Administration,,/research/US/Job=Network_%2F_System_Administrator%2C_General_Office/Salary/a3bd30ed/Network-Management-Administration,93,{'50': 65658.07},
System Administration,,/research/US/Job=Network_%2F_System_Administrator%2C_General_Office/Salary/a58c0577/System-Administration,64,{'50': 64784.87},
Microsoft Active Directory,,/research/US/Job=Network_%2F_System_Administrator%2C_General_Office/Salary/9fbd7bab/Microsoft-Active-Directory,52,{'50': 60355.49},
Help Desk / Desktop Support (Tier 2),,/research/US/Job=Network_%2F_System_Administrator%2C_General_Office/Salary/02dae2be/Help-Desk-Desktop-Support-Tier-2,44,{'50': 63146.05},
Microsoft Exchange,,/research/US/Job=Network_%2F_System_Administrator%2C_General_Office/Salary/a4a2c739/Microsoft-Exchange,39,{'50': 63532.12},
Microsoft Office,,/research/US/Job=Network_%2F_System_Administrator%2C_General_Office/Salary/6c5b0d67/Microsoft-Office,39,{'50': 53660.56},
IT Security & Infrastructure,,/research/US/Job=Network_%2F_System_Administrator%2C_General_Office/Salary/c7c8ba36/IT-Security-%26-Infrastructure,34,{'50': 66096.13},
Cisco Networking,,/research/US/Job=Network_%2F_System_Administrator%2C_General_Office/Salary/97e42dc7/Cisco-Networking,29,{'50': 59754.49},
Windows Operating System General Use,,/research/US/Job=Network_%2F_System_Administrator%2C_General_Office/Salary/6702023e/Windows-Operating-System-General-Use,24,{'50': 56608.62},
VMware ESX,,/research/US/Job=Network_%2F_System_Administrator%2C_General_Office/Salary/3b44e41b/VMware-ESX,20,{'50': 73358.81},
Linux,,/research/US/Job=Network_%2F_System_Administrator%2C_General_Office/Salary/bad2d80e/Linux,14,{'50': 57418.74},
Windows 2003 Server,,/research/US/Job=Network_%2F_System_Administrator%2C_General_Office/Salary/109359d3/Windows-2003-Server,12,{'50': 57812.96},
Windows NT / 2000 / XP Networking,,/research/US/Job=Network_%2F_System_Administrator%2C_General_Office/Salary/281713d2/Windows-NT-2000-XP-Networking,11,{'50': 60000},
Internet Information Server (IIS),,/research/US/Job=Network_%2F_System_Administrator%2C_General_Office/Salary/8ef087f4/Internet-Information-Server-IIS,9,{'50': 59858.74},
Windows Server 2012 R2,,/research/US/Job=Network_%2F_System_Administrator%2C_General_Office/Salary/60128f84/Windows-Server-2012-R2,8,{'50': 54536},
Information Technology (IT) Support,,/research/US/Job=Network_%2F_System_Administrator%2C_General_Office/Salary/b936c333/Information-Technology-IT-Support,6,{'50': 60983.61},
SQL,,/research/US/Job=Network_%2F_System_Administrator%2C_General_Office/Salary/0fb1e67c/SQL,6,{'50': 57500},
Windows Server 2008 R2,,/research/US/Job=Network_%2F_System_Administrator%2C_General_Office/Salary/4f575375/Windows-Server-2008-R2,5,{'50': 62400},
Microsoft SQL Server,,/research/US/Job=Network_%2F_System_Administrator%2C_General_Office/Hourly_Rate/14fb626f/Microsoft-SQL-Server,2,{'50': None},
Cisco Networking,,/research/US/Job=Network_Systems_%2F_Data_Communications_Analyst/Salary/a82f18ab/Cisco-Networking,12,{'50': 55000},
IP Network,,/research/US/Job=Network_Systems_%2F_Data_Communications_Analyst/Salary/1b7c1111/IP-Network,11,{'50': 71560},
Switching and Routing,,/research/US/Job=Network_Systems_%2F_Data_Communications_Analyst/Salary/f72fd66d/Switching-and-Routing,11,{'50': 71560},
Data Analysis,,/research/US/Job=Network_Systems_%2F_Data_Communications_Analyst/Salary/3c50fac0/Data-Analysis,8,{'50': 76987.01},
Network Support,,/research/US/Job=Network_Systems_%2F_Data_Communications_Analyst/Salary/ecadd392/Network-Support,7,{'50': 49000},
IT Security & Infrastructure,,/research/US/Job=Network_Systems_%2F_Data_Communications_Analyst/Salary/f41cf09b/IT-Security-%26-Infrastructure,5,{'50': 71539.26},
Network Management / Administration,,/research/US/Job=Network_Systems_%2F_Data_Communications_Analyst/Salary/765b19c3/Network-Management-Administration,5,{'50': 52000},
Network Support,,/research/US/Job=Network_Technician/Hourly_Rate/7f748396/Network-Support,1708,{'50': 23.15},
Troubleshooting,,/research/US/Job=Network_Technician/Hourly_Rate/919f5c4b/Troubleshooting,1616,{'50': 23.43},
Switching and Routing,,/research/US/Job=Network_Technician/Hourly_Rate/9b4292b2/Switching-and-Routing,920,{'50': 22.41},
Network Management / Administration,,/research/US/Job=Network_Technician/Salary/7ca15161/Network-Management-Administration,824,{'50': 23.23},
Windows Operating System General Use,,/research/US/Job=Network_Technician/Hourly_Rate/c88ebd8d/Windows-Operating-System-General-Use,616,{'50': 20.77},
Cisco Networking,,/research/US/Job=Network_Technician/Hourly_Rate/482d2e8a/Cisco-Networking,580,{'50': 23.31},
Computer Hardware Technician,,/research/US/Job=Network_Technician/Hourly_Rate/13440c53/Computer-Hardware-Technician,500,{'50': 21.11},
Help Desk / Desktop Support (Tier 2),,/research/US/Job=Network_Technician/Salary/f3dd37b7/Help-Desk-Desktop-Support-Tier-2,356,{'50': 22.17},
Windows Server 2012 R2,,/research/US/Job=Network_Technician/Hourly_Rate/c1249a95/Windows-Server-2012-R2,332,{'50': 19.68},
Windows Server 2008 R2,,/research/US/Job=Network_Technician/Salary/9ef46d42/Windows-Server-2008-R2,320,{'50': 18.93},
Telecommunications,,/research/US/Job=Network_Technician/Hourly_Rate/2be75a38/Telecommunications,216,{'50': 25.97},
Cabling,,/research/US/Job=Network_Technician/Hourly_Rate/c44026c4/Cabling,172,{'50': 27.47},
Linux,,/research/US/Job=Network_Technician/Salary/6f26d4f1/Linux,152,{'50': 17.24},
Fiber,,/research/US/Job=Network_Technician/Hourly_Rate/5e9c5ed7/Fiber,120,{'50': 27.95},
Windows NT / 2000 / XP Networking,,/research/US/Job=Network_Technician/Hourly_Rate/5b233a3e/Windows-NT-2000-XP-Networking,108,{'50': 22.3},
System Administration,,/research/US/Job=Network_Technician/Hourly_Rate/fc1ad179/System-Administration,104,{'50': 20.07},
VoIP,,/research/US/Job=Network_Technician/Hourly_Rate/5eb4b602/VoIP,92,{'50': 19.24},
Switches & Firewall Installation and Administration,,/research/US/Job=Network_Technician/Hourly_Rate/768dab4b/Switches-%26-Firewall-Installation-and-Administration,88,{'50': 20.27},
Windows 2003 Server,,/research/US/Job=Network_Technician/Hourly_Rate/2ae22c00/Windows-2003-Server,84,{'50': 18.5},
Systems Troubleshooting,,/research/US/Job=Network_Technician/Hourly_Rate/2c7c70e0/Systems-Troubleshooting,72,{'50': 22.03},
Wireless Data Communications,,/research/US/Job=Network_Technician/Hourly_Rate/71d92a05/Wireless-Data-Communications,72,{'50': 19.82},
Network Architecture / Design,,/research/US/Job=Network_Technician/Salary/79b762e0/Network-Architecture-Design,56,{'50': 20},
Microsoft Active Directory,,/research/US/Job=Network_Technician/Salary/9b816626/Microsoft-Active-Directory,56,{'50': 24.81},
Electronic Equipment Installation,,/research/US/Job=Network_Technician/Hourly_Rate/48661200/Electronic-Equipment-Installation,36,{'50': 24.49},
Wireless,,/research/US/Job=Network_Technician/Salary/67255f35/Wireless,28,{'50': None},
VMware ESX,,/research/US/Job=Network_Technician/Salary/f231886b/VMware-ESX,24,{'50': None},
Customer Service,,/research/US/Job=Network_Technician/Hourly_Rate/c31b9123/Customer-Service,20,{'50': 22},
Information Technology (IT) Support,,/research/US/Job=Network_Technician/Salary/6b6d07bd/Information-Technology-IT-Support,20,{'50': None},
IP Network,,/research/US/Job=Network_Technician/Hourly_Rate/3a898a5c/IP-Network,16,{'50': 19.75},
IT Security & Infrastructure,,/research/US/Job=Network_Technician/Hourly_Rate/b87975d3/IT-Security-%26-Infrastructure,16,{'50': 20.41},
Microsoft Exchange,,/research/US/Job=Network_Technician/Salary/97db5398/Microsoft-Exchange,16,{'50': None},
Microsoft Exchange Server,,/research/US/Job=Network_Technician/Salary/412cbbf9/Microsoft-Exchange-Server,12,{'50': None},
Microsoft Networking,,/research/US/Job=Network_Technician/Salary/20ba058c/Microsoft-Networking,12,{'50': None},
CompTIA Security+,,/research/US/Job=Network_Technician/Hourly_Rate/ce12c49e/CompTIA-Security%2B,12,{'50': None},
Wan Networking,,/research/US/Job=Network_Technician/Hourly_Rate/c7eb3f39/Wan-Networking,12,{'50': 21.5},
Virtual Private Networking (VPN),,/research/US/Job=Network_Technician/Hourly_Rate/84564f9c/Virtual-Private-Networking-VPN,12,{'50': 21.94},
Telephony,,/research/US/Job=Network_Technician/Hourly_Rate/d405c590/Telephony,8,{'50': 25},
Network Security Management,,/research/US/Job=Network_Technician/Hourly_Rate/6c929157/Network-Security-Management,8,{'50': 16.12},
Computer Service,,/research/US/Job=Network_Technician/Hourly_Rate/7227bf57/Computer-Service,8,{'50': 17.75},
Microsoft Office,,/research/US/Job=Network_Technician/Salary/c0620025/Microsoft-Office,8,{'50': None},
Computer Security,,/research/US/Job=Network_Technician/Hourly_Rate/8d83a600/Computer-Security,3,{'50': 12},
Network Support,,/research/US/Job=Network_Technician%2C_IT/Hourly_Rate/e0dfb84e/Network-Support,91,{'50': 24.14},
Network Management / Administration,,/research/US/Job=Network_Technician%2C_IT/Hourly_Rate/07dd31e7/Network-Management-Administration,62,{'50': 25.15},
Microsoft Exchange,,/research/US/Job=Network_Technician%2C_IT/Salary/fb2e425f/Microsoft-Exchange,54,{'50': 19.43},
Microsoft Office,,/research/US/Job=Network_Technician%2C_IT/Hourly_Rate/97119a82/Microsoft-Office,50,{'50': 17.01},
Help Desk / Desktop Support (Tier 2),,/research/US/Job=Network_Technician%2C_IT/Hourly_Rate/288cf5f7/Help-Desk-Desktop-Support-Tier-2,45,{'50': 22.76},
Windows Operating System General Use,,/research/US/Job=Network_Technician%2C_IT/Hourly_Rate/2732bfd3/Windows-Operating-System-General-Use,44,{'50': 16.77},
Information Technology (IT) Support,,/research/US/Job=Network_Technician%2C_IT/Hourly_Rate/0f44e715/Information-Technology-IT-Support,41,{'50': 22.83},
Cisco Networking,,/research/US/Job=Network_Technician%2C_IT/Hourly_Rate/e40da7e7/Cisco-Networking,35,{'50': 24.51},
Microsoft Word,,/research/US/Job=Network_Technician%2C_IT/Hourly_Rate/81501c90/Microsoft-Word,29,{'50': 17.09},
Windows NT / 2000 / XP Networking,,/research/US/Job=Network_Technician%2C_IT/Salary/70fcb8f8/Windows-NT-2000-XP-Networking,25,{'50': 18.99},
System Administration,,/research/US/Job=Network_Technician%2C_IT/Hourly_Rate/f3a1586c/System-Administration,17,{'50': 22.75},
Internet Information Server (IIS),,/research/US/Job=Network_Technician%2C_IT/Salary/866d6e7b/Internet-Information-Server-IIS,14,{'50': 22.96},
Linux,,/research/US/Job=Network_Technician%2C_IT/Hourly_Rate/64760ad7/Linux,13,{'50': 17.05},
Telecommunications,,/research/US/Job=Network_Technician%2C_IT/Hourly_Rate/9b4de06c/Telecommunications,10,{'50': 16.5},
Fiber,,/research/US/Job=Network_Technician%2C_IT/Hourly_Rate/67e46040/Fiber,6,{'50': 25},
Windows Server 2012 R2,,/research/US/Job=Network_Technician%2C_IT/Salary/8eca0cd4/Windows-Server-2012-R2,5,{'50': None},
Computer Hardware Technician,,/research/US/Job=Network_Technician%2C_IT/Hourly_Rate/d0e2c1bc/Computer-Hardware-Technician,5,{'50': 15.55},
Network Architecture / Design,,/research/US/Job=Network_Technician%2C_IT/Hourly_Rate/2ea4811f/Network-Architecture-Design,5,{'50': 22},
Microsoft Active Directory,,/research/US/Job=Network_Technician%2C_IT/Hourly_Rate/cd908cd5/Microsoft-Active-Directory,5,{'50': 24.57},
Network Management / Administration,,/research/US/Job=Network_%26_Computer_Systems_Administrator_Assistant/Salary/fa9cea02/Network-Management-Administration,37,{'50': 47889.47},
Microsoft Networking,,/research/US/Job=Network_%26_Computer_Systems_Administrator_Assistant/Salary/ed77c1cd/Microsoft-Networking,20,{'50': 47494.74},
Windows Operating System General Use,,/research/US/Job=Network_%26_Computer_Systems_Administrator_Assistant/Salary/1466ee8f/Windows-Operating-System-General-Use,20,{'50': 54540.07},
Microsoft Office,,/research/US/Job=Network_%26_Computer_Systems_Administrator_Assistant/Salary/a7af9373/Microsoft-Office,13,{'50': 44958.94},
Cisco Networking,,/research/US/Job=Network_%26_Computer_Systems_Administrator_Assistant/Salary/f56cb58e/Cisco-Networking,13,{'50': 50000},
Microsoft Active Directory,,/research/US/Job=Network_%26_Computer_Systems_Administrator_Assistant/Hourly_Rate/8b453a56/Microsoft-Active-Directory,10,{'50': 37507},
Windows Server 2012 R2,,/research/US/Job=Network_%26_Computer_Systems_Administrator_Assistant/Salary/947d6220/Windows-Server-2012-R2,8,{'50': 43932.44},
Microsoft Exchange,,/research/US/Job=Network_%26_Computer_Systems_Administrator_Assistant/Salary/ff6bf07b/Microsoft-Exchange,7,{'50': 48001.01},
VoIP,,/research/US/Job=Network_%26_Computer_Systems_Administrator_Assistant/Salary/d30943a3/VoIP,6,{'50': 53172.21},
Microsoft Excel,,/research/US/Job=Network_%26_Computer_Systems_Administrator_Assistant/Salary/05f09179/Microsoft-Excel,6,{'50': 47000},
Network Support,,/research/US/Job=Network_%26_Computer_Systems_Administrator_Assistant/Salary/344304d3/Network-Support,3,{'50': 46992},
Virtualization,,/research/US/Job=Network_%26_Computer_Systems_Administrator_Assistant/Salary/3c082c9f/Virtualization,3,{'50': 43580.95},
Windows Server 2012 R2,,/research/US/Job=Network_%26_Computer_Systems_Administrator_%2F_Systems_Programmer/Salary/174952e0/Windows-Server-2012-R2,44,{'50': 71869.06},
Windows Operating System General Use,,/research/US/Job=Network_%26_Computer_Systems_Administrator_%2F_Systems_Programmer/Salary/0e822592/Windows-Operating-System-General-Use,41,{'50': 64606.56},
Cisco Networking,,/research/US/Job=Network_%26_Computer_Systems_Administrator_%2F_Systems_Programmer/Salary/cee227e4/Cisco-Networking,39,{'50': 63543.96},
Microsoft Office,,/research/US/Job=Network_%26_Computer_Systems_Administrator_%2F_Systems_Programmer/Salary/2611d6fb/Microsoft-Office,37,{'50': 65123.71},
