name,displayName,url,profileCount,range,isEstimated
"Hewitt Associates, Inc.",,/research/US/Job=Lead_Systems_Analyst/Salary/980c78f0/Hewitt-Associates-Inc.,9,{'50': 75105.49},
Cleveland Clinic Health Systems,,/research/US/Job=Lead_Systems_Analyst/Salary/69829be5/Cleveland-Clinic-Health-Systems,7,{'50': 90277.94},
Beaumont Health,,/research/US/Job=Lead_Systems_Analyst/Salary/8102eac4/Beaumont-Health,5,{'50': 82550},
Starbucks Corporation,,/research/US/Job=Lead_Systems_Analyst/Salary/eeeb1255/Starbucks-Corporation,5,{'50': 120867.61},
"Booz, Allen, and Hamilton",,/research/US/Job=Lead_Systems_Engineer/Salary/77610a8c/Booz-Allen-and-Hamilton,22,{'50': 118097.37},
L3Harris,,/research/US/Job=Lead_Systems_Engineer/Salary/627fbd42/L3Harris,16,{'50': 136037.29},
Lockheed Martin Corp,,/research/US/Job=Lead_Systems_Engineer/Salary/0334a217/Lockheed-Martin-Corp,11,{'50': 128875.97},
General Electric (GE) Healthcare,,/research/US/Job=Lead_Systems_Engineer/Salary/2962b855/General-Electric-GE-Healthcare,11,{'50': 98839.3},
The MITRE Corporation,,/research/US/Job=Lead_Systems_Engineer/Salary/45c46da7/The-MITRE-Corporation,10,{'50': 143592.9},
General Electric Co (GE),,/research/US/Job=Lead_Systems_Engineer/Salary/255e24ed/General-Electric-Co-GE,6,{'50': 97435.9},
Eaton Corporation,,/research/US/Job=Lead_Systems_Engineer/Salary/f901caa6/Eaton-Corporation,5,{'50': 112240.98},
Raytheon Co.,,/research/US/Job=Lead_Systems_Engineer/Salary/4571cc97/Raytheon-Co.,5,{'50': 72352},
The Boeing Company,,/research/US/Job=Lead_Systems_Engineer/Salary/94d00488/The-Boeing-Company,5,{'50': 133387.21},
Northrop Grumman Corporation,,/research/US/Job=Lead_Systems_Engineer/Salary/13594da1/Northrop-Grumman-Corporation,4,{'50': 146893.04},
General Electric (GE) Aviation,,/research/US/Job=Lead_Systems_Engineer/Salary/a2aba671/General-Electric-GE-Aviation,4,{'50': 82578.05},
Harris Corporation,,/research/US/Job=Lead_Systems_Engineer/Salary/7e2ef9c8/Harris-Corporation,3,{'50': 99000},
U.S. Department of Defense,,/research/US/Job=Lead_Systems_Engineer/Salary/8c4763ea/U.S.-Department-of-Defense,3,{'50': 93000},
Ubisoft Entertainment Inc.,,/research/US/Job=Level_Designer/Salary/167d4f9d/Ubisoft-Entertainment-Inc.,7,{'50': 60417.84},
"Rackspace, US Inc.",,/research/US/Job=Linux_System_Administrator/Salary/8018397c/Rackspace-US-Inc.,13,{'50': 62937.64},
Raytheon Co.,,/research/US/Job=Linux_System_Administrator/Salary/e0b4ed1e/Raytheon-Co.,7,{'50': 89430.17},
Science Applications International Corporation (SAIC),,/research/US/Job=Linux_System_Administrator/Salary/685bbced/Science-Applications-International-Corporation-SAIC,6,{'50': 70000},
Leidos,,/research/US/Job=Linux_System_Administrator/Salary/d6979a67/Leidos,6,{'50': 107497.67},
Liquid Web,,/research/US/Job=Linux_System_Administrator/Hourly_Rate/3faa05f2/Liquid-Web,5,{'50': None},
Lockheed Martin Corp,,/research/US/Job=Linux_System_Administrator/Salary/4b606845/Lockheed-Martin-Corp,5,{'50': 97440},
Northrop Grumman Corporation,,/research/US/Job=Linux_System_Administrator/Salary/756e3925/Northrop-Grumman-Corporation,5,{'50': 115000},
Unisys Corporation,,/research/US/Job=Linux_System_Administrator/Salary/2ee328bd/Unisys-Corporation,5,{'50': 92623.32},
"Viasat, Inc.",,/research/US/Job=Linux_System_Administrator/Salary/20950fb5/Viasat-Inc.,5,{'50': 50868.24},
Cisco Systems Inc,,/research/US/Job=Linux_System_Administrator/Salary/36cfa16d/Cisco-Systems-Inc,5,{'50': 60000},
Hewlett-Packard Company,,/research/US/Job=Linux_System_Administrator/Salary/87a7c72a/Hewlett-Packard-Company,5,{'50': 60000},
"Rackspace, US Inc.",,/research/US/Job=Linux_Systems_Administrator/Salary/cd0f253f/Rackspace-US-Inc.,5,{'50': 67407.41},
WiredTree,,/research/US/Job=Linux_Systems_Administrator/Salary/48dd91d3/WiredTree,2,{'50': 61800},
Kaiser Permanente,,/research/US/Job=Mainframe_Systems_Programmer/Salary/126e1ea9/Kaiser-Permanente,5,{'50': 121770.83},
International Business Machines (IBM) Corp.,,/research/US/Job=Mainframe_Systems_Programmer/Salary/ea81f7ec/International-Business-Machines-IBM-Corp.,4,{'50': 78419.38},
Lincoln Laboratory-Mit,,/research/US/Job=Member_of_Technical_Staff%2C_Applied_Researcher/Salary/0c3064cb/Lincoln-Laboratory-Mit,23,{'50': 119305.35},
"Charles Stark Draper Laboratory, Inc.",,/research/US/Job=Member_of_Technical_Staff%2C_Applied_Researcher/Salary/a16bd239/Charles-Stark-Draper-Laboratory-Inc.,15,{'50': 126178.88},
GLOBALFOUNDRIES Inc.,,/research/US/Job=Member_of_Technical_Staff%2C_Applied_Researcher/Salary/f8e148cf/GLOBALFOUNDRIES-Inc.,14,{'50': 127021.69},
Nutanix,,/research/US/Job=Member_of_Technical_Staff%2C_Applied_Researcher/Salary/fa98a823/Nutanix,12,{'50': 131469.48},
"Vmware, Inc.",,/research/US/Job=Member_of_Technical_Staff%2C_Applied_Researcher/Salary/34a0b887/Vmware-Inc.,8,{'50': 125314.46},
AT&T Inc.,,/research/US/Job=Member_of_Technical_Staff%2C_Applied_Researcher/Salary/959168a8/AT%26T-Inc.,7,{'50': 119592.88},
Oracle,,/research/US/Job=Member_of_Technical_Staff%2C_Applied_Researcher/Salary/99d589fc/Oracle,7,{'50': 139000},
International Business Machines (IBM) Corp.,,/research/US/Job=Member_of_Technical_Staff%2C_Applied_Researcher/Salary/5478c9d0/International-Business-Machines-IBM-Corp.,7,{'50': 135126.87},
"Advanced Micro Devices, Inc.",,/research/US/Job=Member_of_Technical_Staff%2C_Applied_Researcher/Salary/36814f6b/Advanced-Micro-Devices-Inc.,6,{'50': 134652.94},
"Aerospace Corporation, The",,/research/US/Job=Member_of_Technical_Staff%2C_Applied_Researcher/Salary/acb84e9d/Aerospace-Corporation-The,6,{'50': 97419.52},
Oracle Corp.,,/research/US/Job=Member_of_Technical_Staff%2C_Applied_Researcher/Salary/e950672e/Oracle-Corp.,6,{'50': 143355.73},
Sandia National Laboratories,,/research/US/Job=Member_of_Technical_Staff%2C_Applied_Researcher/Salary/fcab24d0/Sandia-National-Laboratories,5,{'50': 132350},
"Texas Instruments, Inc.",,/research/US/Job=Member_of_Technical_Staff%2C_Applied_Researcher/Salary/8a463898/Texas-Instruments-Inc.,5,{'50': 139588.55},
NetApp,,/research/US/Job=Member_of_Technical_Staff%2C_Applied_Researcher/Salary/3939d497/NetApp,5,{'50': 124598.72},
Christus,,/research/US/Job=Microsoft_Exchange_Administrator/Salary/78ed4c9c/Christus,5,{'50': 88000},
International Business Machines (IBM) Corp.,,/research/US/Job=Mobile_Applications_Developer/Salary/6526ff00/International-Business-Machines-IBM-Corp.,16,{'50': 46083.83},
Customers Bank,,/research/US/Job=Mobile_Applications_Developer/Salary/55c752be/Customers-Bank,5,{'50': 65802.47},
IBM Global Services,,/research/US/Job=Mobile_Applications_Developer/Salary/c9faefb2/IBM-Global-Services,5,{'50': 84500},
Jones Lang LaSalle,,/research/US/Job=Mobile_Engineer/Hourly_Rate/7f7227b7/Jones-Lang-LaSalle,12,{'50': None},
"Cushman & Wakefield, Inc.",,/research/US/Job=Mobile_Engineer/Hourly_Rate/21b5e781/Cushman-%26-Wakefield-Inc.,10,{'50': None},
Mindtree Consulting,,/research/US/Job=Module_Lead/Salary/dc7776d1/Mindtree-Consulting,5,{'50': None},
Science Applications International Corporation (SAIC),,/research/US/Job=Multimedia_Developer/Hourly_Rate/db60e895/Science-Applications-International-Corporation-SAIC,7,{'50': None},
"Spencer Gifts, LLC",,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/e8c9166b/Spencer-Gifts-LLC,9,{'50': 55000},
Egan,,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Hourly_Rate/f292de15/Egan,9,{'50': None},
"ECS Federal, LLC.",,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/a8fec413/ECS-Federal-LLC.,8,{'50': 55797.9},
"Booz, Allen, and Hamilton",,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/93c3045b/Booz-Allen-and-Hamilton,8,{'50': 58475.37},
Leidos,,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/063268c6/Leidos,8,{'50': 85000},
Rural Sourcing Inc,,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/74f0289d/Rural-Sourcing-Inc,7,{'50': 75000},
The Lubrizol Corporation,,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Hourly_Rate/a6e9e4b2/The-Lubrizol-Corporation,6,{'50': None},
"KPMG, LLP",,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/a7f31df7/KPMG-LLP,6,{'50': 80000},
"Insuresoft, LLC",,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/f77666b4/Insuresoft-LLC,6,{'50': 59396.94},
Northrop Grumman Corporation,,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/74957ce0/Northrop-Grumman-Corporation,5,{'50': 69140},
"Ashley Furniture Industries, Inc.",,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/a687ad1d/Ashley-Furniture-Industries-Inc.,5,{'50': 55000},
"Applied Systems, Inc.",,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/8fe2046f/Applied-Systems-Inc.,5,{'50': 60944.17},
Wells Fargo & Co.,,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/e1eb662d/Wells-Fargo-%26-Co.,5,{'50': 82500},
"U-Haul International, Inc.",,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/818eaf48/U-Haul-International-Inc.,5,{'50': 76302.36},
TCS America,,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/8b0c9f32/TCS-America,5,{'50': 95000},
Shentel,,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/6efd1e9f/Shentel,5,{'50': 49834.88},
Olsson Associates,,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/d7addac7/Olsson-Associates,5,{'50': 83473.05},
Magenic Technologies,,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/5631f86d/Magenic-Technologies,5,{'50': 48884.8},
"United Airlines, Inc.",,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/a35cf7d3/United-Airlines-Inc.,3,{'50': 72000},
Microsoft Corp,,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/3fbbb0ab/Microsoft-Corp,3,{'50': 102000},
Hewlett-Packard Company,,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/8938415b/Hewlett-Packard-Company,2,{'50': 57750},
"Nebraska Furniture Mart, Inc.",,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/2f56faa2/Nebraska-Furniture-Mart-Inc.,2,{'50': 63000},
SWC Technology Partners,,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/2cd9be1e/SWC-Technology-Partners,2,{'50': 81000},
U.S. Marine Corps,,/research/US/Job=Network_Administrator/Salary/b023f4bd/U.S.-Marine-Corps,14,{'50': 39000},
SA Recycling,,/research/US/Job=Network_Administrator/Hourly_Rate/c5fc4a62/SA-Recycling,13,{'50': None},
U.S. Army,,/research/US/Job=Network_Administrator/Salary/7ab02254/U.S.-Army,13,{'50': 54910.72},
OneNeck IT Services,,/research/US/Job=Network_Administrator/Salary/25b08644/OneNeck-IT-Services,12,{'50': 48833.51},
United States Marines Corp,,/research/US/Job=Network_Administrator/Salary/b4e52f6c/United-States-Marines-Corp,10,{'50': 41904.76},
Leidos,,/research/US/Job=Network_Administrator/Salary/a8d6c318/Leidos,10,{'50': 63392.24},
General Dynamics Information Technology Inc,,/research/US/Job=Network_Administrator/Salary/056b3a7d/General-Dynamics-Information-Technology-Inc,9,{'50': 68467.15},
Goodwill Industries,,/research/US/Job=Network_Administrator/Salary/c97e1268/Goodwill-Industries,8,{'50': 53945.1},
PGT Industries Incorporated,,/research/US/Job=Network_Administrator/Salary/220a884d/PGT-Industries-Incorporated,8,{'50': 60244.98},
U.S. Bank,,/research/US/Job=Network_Administrator/Salary/11bd07b7/U.S.-Bank,8,{'50': 53981.48},
Telos Corporation,,/research/US/Job=Network_Administrator/Salary/0f8fbf84/Telos-Corporation,8,{'50': 80500},
CF Napa,,/research/US/Job=Network_Administrator/Salary/71ac81e3/CF-Napa,7,{'50': 72616.64},
Credit Union One,,/research/US/Job=Network_Administrator/Salary/7e7ae097/Credit-Union-One,7,{'50': 68415.58},
General Dynamics Corp.,,/research/US/Job=Network_Administrator/Salary/68227614/General-Dynamics-Corp.,6,{'50': 75000},
CACI International Inc,,/research/US/Job=Network_Administrator/Salary/c9d26688/CACI-International-Inc,6,{'50': 80750},
Cisco Systems Inc,,/research/US/Job=Network_Administrator/Salary/a2aca606/Cisco-Systems-Inc,6,{'50': 55000},
Mantech International Corp.,,/research/US/Job=Network_Administrator/Salary/5f6298b1/Mantech-International-Corp.,6,{'50': 71215.54},
Guardian Industries Corp.,,/research/US/Job=Network_Administrator/Salary/c0f6c4a4/Guardian-Industries-Corp.,6,{'50': 61500},
Hollywood Casino,,/research/US/Job=Network_Administrator/Salary/ce6d0939/Hollywood-Casino,6,{'50': 59007.16},
"TEKsystems, Inc",,/research/US/Job=Network_Administrator/Salary/55c0df87/TEKsystems-Inc,6,{'50': 62500},
U.S. Air Force (USAF),,/research/US/Job=Network_Administrator/Salary/89a63eae/U.S.-Air-Force-USAF,6,{'50': 54000},
Tucson Embedded Systems,,/research/US/Job=Network_Administrator/Hourly_Rate/4861428d/Tucson-Embedded-Systems,6,{'50': None},
U.S. Navy,,/research/US/Job=Network_Administrator/Salary/925d1784/U.S.-Navy,5,{'50': 50000},
Surveying And Mapping,,/research/US/Job=Network_Administrator/Hourly_Rate/5d958a50/Surveying-And-Mapping,5,{'50': None},
"Texas Hydraulics, Inc.",,/research/US/Job=Network_Administrator/Salary/15f2bce4/Texas-Hydraulics-Inc.,5,{'50': 71328.29},
The Salvation Army,,/research/US/Job=Network_Administrator/Salary/7d7ae0c6/The-Salvation-Army,5,{'50': 53062.3},
Horizon Behavioral Health,,/research/US/Job=Network_Administrator/Salary/4a689c7e/Horizon-Behavioral-Health,5,{'50': 46451.61},
Jacobs Engineering Group Inc,,/research/US/Job=Network_Administrator/Salary/8bb5fe62/Jacobs-Engineering-Group-Inc,5,{'50': 78987.34},
"LHC Group, Inc.",,/research/US/Job=Network_Administrator/Hourly_Rate/98af3e78/LHC-Group-Inc.,5,{'50': None},
Northpointe Bank,,/research/US/Job=Network_Administrator/Hourly_Rate/c1b21db7/Northpointe-Bank,5,{'50': None},
CGI Federal,,/research/US/Job=Network_Administrator/Salary/a08ecbcf/CGI-Federal,5,{'50': 43543.21},
"Apex Systems, Inc.",,/research/US/Job=Network_Administrator/Hourly_Rate/8627f52c/Apex-Systems-Inc.,5,{'50': None},
AT&T Inc.,,/research/US/Job=Network_Administrator/Salary/86ef2be1/AT%26T-Inc.,5,{'50': 52000},
"Booz, Allen, and Hamilton",,/research/US/Job=Network_Administrator/Salary/48584507/Booz-Allen-and-Hamilton,5,{'50': 85163.23},
Salient Corporation,,/research/US/Job=Network_Administrator/Salary/133e8671/Salient-Corporation,2,{'50': 65756.1},
U.S. Air Force (USAF),,/research/US/Job=Network_Administrator%2C_IT/Salary/d02ae969/U.S.-Air-Force-USAF,11,{'50': 60000},
U.S. Marine Corps,,/research/US/Job=Network_Administrator%2C_IT/Salary/9aa34bdd/U.S.-Marine-Corps,5,{'50': 31274},
AT&T Inc.,,/research/US/Job=Network_Administrator%2C_IT/Salary/97a1433b/AT%26T-Inc.,5,{'50': 57000},
General Dynamics Information Technology Inc,,/research/US/Job=Network_Administrator%2C_IT/Salary/d9dd7587/General-Dynamics-Information-Technology-Inc,5,{'50': 56715.75},
"Windstream Communications, Inc.",,/research/US/Job=Network_Analyst/Hourly_Rate/5674819f/Windstream-Communications-Inc.,14,{'50': 55300},
"ARH, Inc.",,/research/US/Job=Network_Analyst/Salary/2f53c50a/ARH-Inc.,6,{'50': 56270.78},
Safe Systems,,/research/US/Job=Network_Analyst/Salary/1e2cf724/Safe-Systems,6,{'50': 50980.39},
"Textron, Inc.",,/research/US/Job=Network_Analyst/Salary/d7b883fc/Textron-Inc.,5,{'50': 61041.89},
"Blue Cross and Blue Shield of South Carolina, Inc. (BCBSSC)",,/research/US/Job=Network_Analyst/Salary/8e729d89/Blue-Cross-and-Blue-Shield-of-South-Carolina-Inc.-BCBSSC,5,{'50': 75000},
BB&T Corp.,,/research/US/Job=Network_Analyst/Salary/88aa2235/BB%26T-Corp.,5,{'50': 64723.23},
"Ferguson Enterprises, Inc.",,/research/US/Job=Network_Analyst/Salary/c8df54f0/Ferguson-Enterprises-Inc.,5,{'50': 60000},
Rejis,,/research/US/Job=Network_Analyst/Hourly_Rate/f4479bf5/Rejis,5,{'50': None},
Mantech International Corp.,,/research/US/Job=Network_Analyst/Salary/80956a3b/Mantech-International-Corp.,5,{'50': 60000},
Lockheed Martin Corp,,/research/US/Job=Network_Analyst/Salary/9093e0ed/Lockheed-Martin-Corp,5,{'50': 64364},
"Koch Industries, Inc.",,/research/US/Job=Network_Analyst/Salary/21353352/Koch-Industries-Inc.,5,{'50': 65915.38},
U.S. Navy,,/research/US/Job=Network_Analyst/Salary/0052e064/U.S.-Navy,5,{'50': 36000},
"TEKsystems, Inc",,/research/US/Job=Network_Analyst/Hourly_Rate/99b4f41e/TEKsystems-Inc,4,{'50': None},
"World Wide Technology, Inc.",,/research/US/Job=Network_Architect/Salary/cadc48e6/World-Wide-Technology-Inc.,7,{'50': 122000},
AT&T Inc.,,/research/US/Job=Network_Architect/Salary/76877bce/AT%26T-Inc.,5,{'50': 130000},
"Dell, Inc.",,/research/US/Job=Network_Architect/Salary/2d64a14f/Dell-Inc.,5,{'50': 124916.38},
Cisco Systems Inc,,/research/US/Job=Network_Engineer/Salary/fec0ca12/Cisco-Systems-Inc,42,{'50': 84739.32},
"Booz, Allen, and Hamilton",,/research/US/Job=Network_Engineer/Salary/9cb69330/Booz-Allen-and-Hamilton,27,{'50': 95000},
General Dynamics Information Technology Inc,,/research/US/Job=Network_Engineer/Salary/d08215eb/General-Dynamics-Information-Technology-Inc,26,{'50': 81094.59},
"Verizon Communications, Inc.",,/research/US/Job=Network_Engineer/Salary/d4e234ae/Verizon-Communications-Inc.,23,{'50': 87832.34},
"Charter Communications, Inc.",,/research/US/Job=Network_Engineer/Salary/b96aae5e/Charter-Communications-Inc.,21,{'50': 86318.8},
"Comcast Cable, Inc.",,/research/US/Job=Network_Engineer/Salary/7b19cb50/Comcast-Cable-Inc.,20,{'50': 72413.79},
CACI International Inc,,/research/US/Job=Network_Engineer/Salary/fb21231e/CACI-International-Inc,20,{'50': 83705.67},
Verizon Business Inc.,,/research/US/Job=Network_Engineer/Salary/ff2dd4b9/Verizon-Business-Inc.,20,{'50': 73976.76},
Northrop Grumman Corporation,,/research/US/Job=Network_Engineer/Salary/12298948/Northrop-Grumman-Corporation,20,{'50': 86358.38},
Verizon Wireless,,/research/US/Job=Network_Engineer/Salary/0ec3e469/Verizon-Wireless,19,{'50': 83159.26},
"Windstream Communications, Inc.",,/research/US/Job=Network_Engineer/Salary/735b5dd7/Windstream-Communications-Inc.,16,{'50': 58500},
The Boeing Company,,/research/US/Job=Network_Engineer/Salary/2e002dd1/The-Boeing-Company,16,{'50': 87712.98},
Leidos,,/research/US/Job=Network_Engineer/Salary/2f04124d/Leidos,16,{'50': 92680.25},
Presidio,,/research/US/Job=Network_Engineer/Salary/72ed4771/Presidio,15,{'50': 95000},
U.S. Air Force (USAF),,/research/US/Job=Network_Engineer/Salary/7518615e/U.S.-Air-Force-USAF,14,{'50': 60500},
Frontier Communications Inc.,,/research/US/Job=Network_Engineer/Salary/5ae9e6a7/Frontier-Communications-Inc.,14,{'50': 69091.34},
Amazon.com Inc,,/research/US/Job=Network_Engineer/Salary/c600b64c/Amazon.com-Inc,14,{'50': 92734.37},
AT&T Inc.,,/research/US/Job=Network_Engineer/Salary/03c7eb6a/AT%26T-Inc.,14,{'50': 88591.55},
CenturyLink,,/research/US/Job=Network_Engineer/Salary/fb710fe0/CenturyLink,13,{'50': 62135.84},
Prince George's County Schools,,/research/US/Job=Network_Engineer/Salary/0409c156/Prince-Georges-County-Schools,13,{'50': 100940},
Mantech International Corp.,,/research/US/Job=Network_Engineer/Salary/ce6614f1/Mantech-International-Corp.,12,{'50': 74379.24},
Marco,,/research/US/Job=Network_Engineer/Salary/7ac490ad/Marco,12,{'50': 68625},
Science Applications International Corporation (SAIC),,/research/US/Job=Network_Engineer/Salary/d2f1ec1a/Science-Applications-International-Corporation-SAIC,12,{'50': 92500},
"World Wide Technology, Inc.",,/research/US/Job=Network_Engineer/Salary/77753db8/World-Wide-Technology-Inc.,12,{'50': 72211.66},
Sprint Nextel Corporation,,/research/US/Job=Network_Engineer/Salary/ca02e383/Sprint-Nextel-Corporation,11,{'50': 81724.03},
Cerium Networks,,/research/US/Job=Network_Engineer/Salary/e540f7de/Cerium-Networks,11,{'50': 70791.26},
CSRA Inc.,,/research/US/Job=Network_Engineer/Salary/a07823a1/CSRA-Inc.,11,{'50': 67000},
"Dell, Inc.",,/research/US/Job=Network_Engineer/Salary/eb721971/Dell-Inc.,10,{'50': 80000},
Eurofins,,/research/US/Job=Network_Engineer/Salary/72109d8a/Eurofins,10,{'50': 98500},
Lockheed Martin Corp,,/research/US/Job=Network_Engineer/Salary/8f3a64ae/Lockheed-Martin-Corp,10,{'50': 69800},
"Cox Communications, Inc.",,/research/US/Job=Network_Engineer/Salary/485de4a0/Cox-Communications-Inc.,10,{'50': 71890.06},
Spectrum,,/research/US/Job=Network_Engineer/Salary/d2a27c7c/Spectrum,10,{'50': 80991.94},
San Leandro Unified School District,,/research/US/Job=Network_Engineer/Salary/59d259a1/San-Leandro-Unified-School-District,9,{'50': 80667.05},
Universal E-Business Solutions,,/research/US/Job=Network_Engineer/Salary/034d0ac0/Universal-E-Business-Solutions,9,{'50': 78610.81},
"Insight Global, Inc.",,/research/US/Job=Network_Engineer/Hourly_Rate/79d53175/Insight-Global-Inc.,9,{'50': 60500},
J.P. Morgan Chase & Co. (JPMCC),,/research/US/Job=Network_Engineer/Salary/adb95160/J.P.-Morgan-Chase-%26-Co.-JPMCC,9,{'50': 75000},
General Motors Corporation,,/research/US/Job=Network_Engineer/Salary/622f958b/General-Motors-Corporation,9,{'50': 73332.4},
Facebook Inc,,/research/US/Job=Network_Engineer/Salary/8925916d/Facebook-Inc,9,{'50': 100000},
Atos Origin,,/research/US/Job=Network_Engineer/Salary/61386a99/Atos-Origin,9,{'50': 71876.02},
Alliant Technologies,,/research/US/Job=Network_Engineer/Salary/00d2e4dd/Alliant-Technologies,8,{'50': 62458.19},
General Dynamics C4 Systems,,/research/US/Job=Network_Engineer/Salary/3a58334d/General-Dynamics-C4-Systems,8,{'50': 69250},
Jacobs Engineering Group Inc,,/research/US/Job=Network_Engineer/Salary/238c3bd0/Jacobs-Engineering-Group-Inc,8,{'50': 85000},
Medical College of Wisconsin,,/research/US/Job=Network_Engineer/Salary/d1362c0d/Medical-College-of-Wisconsin,8,{'50': 56355.69},
Microsoft Corp,,/research/US/Job=Network_Engineer/Salary/58bdc662/Microsoft-Corp,8,{'50': 82424.24},
National Oilwell Varco,,/research/US/Job=Network_Engineer/Salary/9892cba0/National-Oilwell-Varco,8,{'50': 87428.57},
"Nokia, Inc.",,/research/US/Job=Network_Engineer/Salary/7790d267/Nokia-Inc.,8,{'50': 91838.19},
IPsoft,,/research/US/Job=Network_Engineer/Salary/539fd792/IPsoft,7,{'50': 80000},
Open Systems International,,/research/US/Job=Network_Engineer/Salary/1355de11/Open-Systems-International,7,{'50': 65000},
Raytheon Co.,,/research/US/Job=Network_Engineer/Salary/c1031b47/Raytheon-Co.,7,{'50': 125000},
Time Warner Cable Company,,/research/US/Job=Network_Engineer/Salary/f6c9f505/Time-Warner-Cable-Company,7,{'50': 74460.46},
U.S. Department of Energy,,/research/US/Job=Network_Engineer/Salary/8fea0044/U.S.-Department-of-Energy,7,{'50': 61792},
"Jacobs Technology, Inc.",,/research/US/Job=Network_Engineer/Salary/5655910b/Jacobs-Technology-Inc.,7,{'50': 89000},
Integral Consulting Inc,,/research/US/Job=Network_Engineer/Salary/444ef8d0/Integral-Consulting-Inc,7,{'50': 82424.24},
"General Communication, Inc. (GCI)",,/research/US/Job=Network_Engineer/Salary/e27609fe/General-Communication-Inc.-GCI,7,{'50': 64631.99},
"Google, Inc.",,/research/US/Job=Network_Engineer/Salary/05fce5f7/Google-Inc.,7,{'50': 108750},
Chevron Corporation,,/research/US/Job=Network_Engineer/Salary/d58f64fa/Chevron-Corporation,7,{'50': 97500},
Cincinnati Bell Inc,,/research/US/Job=Network_Engineer/Salary/c73a1a7e/Cincinnati-Bell-Inc,6,{'50': 71979.21},
Data Foundry,,/research/US/Job=Network_Engineer/Salary/a44c6689/Data-Foundry,6,{'50': 69572.7},
Computer Sciences Corporation (CSC),,/research/US/Job=Network_Engineer/Salary/9c64c307/Computer-Sciences-Corporation-CSC,6,{'50': 68850},
Compuware Corporation,,/research/US/Job=Network_Engineer/Salary/efc82a2e/Compuware-Corporation,6,{'50': 77948.72},
Engility Corporation,,/research/US/Job=Network_Engineer/Salary/389eff81/Engility-Corporation,6,{'50': 92250},
Dimension Data,,/research/US/Job=Network_Engineer/Salary/2f452867/Dimension-Data,6,{'50': 90000},
AT&T Mobility LLC,,/research/US/Job=Network_Engineer/Salary/1d7f8f84/AT%26T-Mobility-LLC,6,{'50': 85000},
CDO Technologies,,/research/US/Job=Network_Engineer/Salary/a13d3e93/CDO-Technologies,6,{'50': 81189.28},
Granite School District,,/research/US/Job=Network_Engineer/Salary/1ce9608b/Granite-School-District,6,{'50': 62200.76},
General Electric Co (GE),,/research/US/Job=Network_Engineer/Salary/2c660e1b/General-Electric-Co-GE,6,{'50': 85000},
"HCA, Inc.",,/research/US/Job=Network_Engineer/Salary/c1a9c67c/HCA-Inc.,6,{'50': 70127.75},
General Dynamics Corp.,,/research/US/Job=Network_Engineer/Salary/b4529fd4/General-Dynamics-Corp.,6,{'50': 85000},
Federal Express Corporation (FedEx),,/research/US/Job=Network_Engineer/Salary/5f24ed31/Federal-Express-Corporation-FedEx,6,{'50': 79307.06},
Fiserv Inc,,/research/US/Job=Network_Engineer/Salary/1c4a7d32/Fiserv-Inc,6,{'50': 75000},
Intel Corporation,,/research/US/Job=Network_Engineer/Salary/90f091d9/Intel-Corporation,6,{'50': 84750},
International Business Machines (IBM) Corp.,,/research/US/Job=Network_Engineer/Salary/e1f45645/International-Business-Machines-IBM-Corp.,6,{'50': 112000},
Insight,,/research/US/Job=Network_Engineer/Salary/9edae88d/Insight,6,{'50': 76612.38},
"Hughes Network Systems, Llc.",,/research/US/Job=Network_Engineer/Salary/d5506718/Hughes-Network-Systems-Llc.,6,{'50': 74492.41},
Level (3) Communications,,/research/US/Job=Network_Engineer/Salary/83040562/Level-3-Communications,6,{'50': 85192.85},
"Viasat, Inc.",,/research/US/Job=Network_Engineer/Salary/381a5320/Viasat-Inc.,6,{'50': 90568.88},
XPO Logistics,,/research/US/Job=Network_Engineer/Salary/3bc6f9fa/XPO-Logistics,6,{'50': 66600},
"Zayo Group, LLC.",,/research/US/Job=Network_Engineer/Hourly_Rate/3fe18215/Zayo-Group-LLC.,6,{'50': 70000},
