name,displayName,url,profileCount,range,isEstimated
5-9 years,,/research/US/Job=Lead_Software_Development_Engineer_(SDE)/Salary/d02a2739/Mid-Career,155,{'50': 119085.37},
10-19 years,,/research/US/Job=Lead_Software_Development_Engineer_(SDE)/Salary/b65b7d06/Experienced,294,{'50': 131106.28},
20 years or more,,/research/US/Job=Lead_Software_Development_Engineer_(SDE)/Salary/44b61c75/Late-Career,118,{'50': 134358.21},
Less than 1 year,,/research/US/Job=Lead_Software_Engineer/Salary/280b08b9/Entry-Level,9,{'50': 94335.65},
1-4 years,,/research/US/Job=Lead_Software_Engineer/Salary/280b08b9/Early-Career,557,{'50': 105154.6},
5-9 years,,/research/US/Job=Lead_Software_Engineer/Salary/e657e52b/Mid-Career,1945,{'50': 124624.98},
10-19 years,,/research/US/Job=Lead_Software_Engineer/Salary/65768797/Experienced,2387,{'50': 133263.48},
20 years or more,,/research/US/Job=Lead_Software_Engineer/Salary/566b7f2b/Late-Career,825,{'50': 138253.53},
1-4 years,,/research/US/Job=Lead_Systems_Analyst/Salary/9afb866f/Early-Career,38,{'50': 78933.94},
5-9 years,,/research/US/Job=Lead_Systems_Analyst/Salary/ab93fb17/Mid-Career,91,{'50': 91024.76},
10-19 years,,/research/US/Job=Lead_Systems_Analyst/Salary/3566cd5f/Experienced,141,{'50': 103112.94},
20 years or more,,/research/US/Job=Lead_Systems_Analyst/Salary/64fe5bce/Late-Career,55,{'50': 118485.4},
1-4 years,,/research/US/Job=Lead_Systems_Engineer/Salary/c31dec95/Early-Career,70,{'50': 91837.27},
5-9 years,,/research/US/Job=Lead_Systems_Engineer/Salary/18e299f3/Mid-Career,178,{'50': 112896.16},
10-19 years,,/research/US/Job=Lead_Systems_Engineer/Salary/469a1b67/Experienced,202,{'50': 130706.05},
20 years or more,,/research/US/Job=Lead_Systems_Engineer/Salary/e36200ab/Late-Career,83,{'50': 132918.64},
10-19 years,,/research/US/Job=Lead_Tools_Software_Engineer/Salary/16cb5aa0/Experienced,4,{'50': 136500},
5-9 years,,/research/US/Job=Lead_Video_Game_Designer/Salary/30044980/Mid-Career,6,{'50': 95000},
10-19 years,,/research/US/Job=Lead_Video_Game_Designer/Salary/5db5493f/Experienced,4,{'50': 122500},
20 years or more,,/research/US/Job=Lead_Video_Game_Designer/Salary/4126dd55/Late-Career,2,{'50': 123500},
1-4 years,,/research/US/Job=Lead_Web_Developer/Salary/137950a0/Early-Career,37,{'50': 71072.18},
5-9 years,,/research/US/Job=Lead_Web_Developer/Salary/cfba9629/Mid-Career,93,{'50': 84301.22},
10-19 years,,/research/US/Job=Lead_Web_Developer/Salary/a2af9be2/Experienced,60,{'50': 85986.49},
20 years or more,,/research/US/Job=Lead_Web_Developer/Salary/3ecd7911/Late-Career,17,{'50': 98272.57},
1-4 years,,/research/US/Job=Leaded_Glass_Glazier/Hourly_Rate/b9f448ed/Early-Career,5,{'50': 13.2},
10-19 years,,/research/US/Job=Leaded_Glass_Glazier/Hourly_Rate/71e1f0e1/Experienced,7,{'50': 19.78},
20 years or more,,/research/US/Job=Leaded_Glass_Glazier/Hourly_Rate/d43e68f7/Late-Career,7,{'50': 23.49},
1-4 years,,/research/US/Job=Legal_Records_Manager/Salary/120d51d2/Early-Career,5,{'50': 50980.39},
5-9 years,,/research/US/Job=Legal_Records_Manager/Salary/ef737752/Mid-Career,13,{'50': 50562.14},
10-19 years,,/research/US/Job=Legal_Records_Manager/Salary/1cea6315/Experienced,14,{'50': 55557.15},
20 years or more,,/research/US/Job=Legal_Records_Manager/Salary/4a681d30/Late-Career,5,{'50': 62500},
1-4 years,,/research/US/Job=Level_Designer/Salary/435fc740/Early-Career,35,{'50': 61404.76},
5-9 years,,/research/US/Job=Level_Designer/Salary/7e43e3a6/Mid-Career,10,{'50': 64691.47},
10-19 years,,/research/US/Job=Level_Designer/Salary/d1a057ca/Experienced,6,{'50': 99500},
Less than 1 year,,/research/US/Job=Linux_System_Administrator/Salary/e5462cee/Entry-Level,34,{'50': 57395.24},
1-4 years,,/research/US/Job=Linux_System_Administrator/Salary/e5462cee/Early-Career,232,{'50': 74441.41},
5-9 years,,/research/US/Job=Linux_System_Administrator/Salary/1eb94a07/Mid-Career,228,{'50': 90005.69},
10-19 years,,/research/US/Job=Linux_System_Administrator/Salary/0bedfe66/Experienced,171,{'50': 96516.34},
20 years or more,,/research/US/Job=Linux_System_Administrator/Salary/edbb0d8f/Late-Career,86,{'50': 109695.04},
Less than 1 year,,/research/US/Job=Linux_Systems_Administrator/Salary/fe173438/Entry-Level,5,{'50': 65001.62},
1-4 years,,/research/US/Job=Linux_Systems_Administrator/Salary/fe173438/Early-Career,55,{'50': 71094.34},
5-9 years,,/research/US/Job=Linux_Systems_Administrator/Salary/c9315d18/Mid-Career,59,{'50': 87082.26},
10-19 years,,/research/US/Job=Linux_Systems_Administrator/Salary/273acfd4/Experienced,32,{'50': 100482.23},
20 years or more,,/research/US/Job=Linux_Systems_Administrator/Salary/00169abe/Late-Career,26,{'50': 114943.56},
10-19 years,,/research/US/Job=Lotus_Notes_Developer/Salary/e8947d20/Experienced,7,{'50': 90450},
20 years or more,,/research/US/Job=Lotus_Notes_Developer/Salary/a7ba68e7/Late-Career,15,{'50': 91000},
Less than 1 year,,/research/US/Job=Mainframe_Systems_Programmer/Salary/d2f2eb44/Entry-Level,5,{'50': 62857.14},
1-4 years,,/research/US/Job=Mainframe_Systems_Programmer/Salary/d2f2eb44/Early-Career,18,{'50': 65872.01},
5-9 years,,/research/US/Job=Mainframe_Systems_Programmer/Salary/fa3907be/Mid-Career,5,{'50': 80000},
10-19 years,,/research/US/Job=Mainframe_Systems_Programmer/Salary/f9d3d083/Experienced,10,{'50': 88509.81},
20 years or more,,/research/US/Job=Mainframe_Systems_Programmer/Salary/2a277176/Late-Career,49,{'50': 122279.75},
1-4 years,,/research/US/Job=Managed_Services_Manager/Salary/0f516bc4/Early-Career,5,{'50': 76985},
1-4 years,,/research/US/Job=Management_Information_System_Manager/Salary/061d13d7/Early-Career,7,{'50': 62400},
5-9 years,,/research/US/Job=Management_Information_System_Manager/Salary/a00ebf41/Mid-Career,5,{'50': 46750},
10-19 years,,/research/US/Job=Management_Information_System_Manager/Salary/1d48a593/Experienced,5,{'50': 65043},
20 years or more,,/research/US/Job=Management_Information_System_Manager/Salary/1b5e52b4/Late-Career,3,{'50': 48000},
1-4 years,,/research/US/Job=Manager%2C_Data_Processing/Salary/ee97720a/Early-Career,10,{'50': 52840.31},
5-9 years,,/research/US/Job=Manager%2C_Data_Processing/Salary/62d6d1c4/Mid-Career,25,{'50': 68000},
10-19 years,,/research/US/Job=Manager%2C_Data_Processing/Salary/a9452501/Experienced,33,{'50': 69796.64},
20 years or more,,/research/US/Job=Manager%2C_Data_Processing/Salary/857564b8/Late-Career,20,{'50': 76000},
1-4 years,,/research/US/Job=Mathematical_Modeling_Engineer/Salary/94103143/Early-Career,16,{'50': 87298.52},
5-9 years,,/research/US/Job=Mathematical_Modeling_Engineer/Salary/99f3d60e/Mid-Career,7,{'50': 91642.55},
10-19 years,,/research/US/Job=Mathematical_Modeling_Engineer/Salary/463b82ca/Experienced,5,{'50': 99994.66},
Less than 1 year,,/research/US/Job=Mathematician/Salary/4a7168fd/Entry-Level,29,{'50': 72380.16},
1-4 years,,/research/US/Job=Mathematician/Salary/4a7168fd/Early-Career,75,{'50': 77484.65},
5-9 years,,/research/US/Job=Mathematician/Salary/f4efa0db/Mid-Career,18,{'50': 96468.64},
10-19 years,,/research/US/Job=Mathematician/Salary/8be83898/Experienced,17,{'50': 77909.73},
20 years or more,,/research/US/Job=Mathematician/Salary/e5013956/Late-Career,11,{'50': 121129.36},
1-4 years,,/research/US/Job=Medical_Application_Specialist/Hourly_Rate/0ce1fd6a/Early-Career,8,{'50': 54666.05},
5-9 years,,/research/US/Job=Medical_Application_Specialist/Salary/81f60783/Mid-Career,5,{'50': 97500},
10-19 years,,/research/US/Job=Medical_Application_Specialist/Salary/610ed63d/Experienced,9,{'50': 69500},
20 years or more,,/research/US/Job=Medical_Application_Specialist/Salary/d70323d3/Late-Career,6,{'50': 73395.1},
Less than 1 year,,/research/US/Job=Member_of_Technical_Staff%2C_Applied_Researcher/Salary/8c31022e/Entry-Level,16,{'50': 102936.32},
1-4 years,,/research/US/Job=Member_of_Technical_Staff%2C_Applied_Researcher/Salary/8c31022e/Early-Career,86,{'50': 113101.4},
5-9 years,,/research/US/Job=Member_of_Technical_Staff%2C_Applied_Researcher/Salary/7f772ce9/Mid-Career,33,{'50': 127258.03},
10-19 years,,/research/US/Job=Member_of_Technical_Staff%2C_Applied_Researcher/Salary/f15b7ecb/Experienced,35,{'50': 138943.25},
20 years or more,,/research/US/Job=Member_of_Technical_Staff%2C_Applied_Researcher/Salary/89431789/Late-Career,22,{'50': 150675.94},
Less than 1 year,,/research/US/Job=Microsoft_Exchange_Administrator/Salary/4798b5a1/Entry-Level,5,{'50': 60533.46},
1-4 years,,/research/US/Job=Microsoft_Exchange_Administrator/Salary/4798b5a1/Early-Career,27,{'50': 75376.83},
5-9 years,,/research/US/Job=Microsoft_Exchange_Administrator/Salary/17dfb38a/Mid-Career,14,{'50': 75720.4},
10-19 years,,/research/US/Job=Microsoft_Exchange_Administrator/Salary/46f0a767/Experienced,21,{'50': 84588.42},
20 years or more,,/research/US/Job=Microsoft_Exchange_Administrator/Salary/5fba5bda/Late-Career,11,{'50': 119664.37},
Less than 1 year,,/research/US/Job=Mobile_Applications_Developer/Salary/bf2a6689/Entry-Level,37,{'50': 65999.29},
1-4 years,,/research/US/Job=Mobile_Applications_Developer/Salary/bf2a6689/Early-Career,197,{'50': 76052.57},
5-9 years,,/research/US/Job=Mobile_Applications_Developer/Salary/c71d7039/Mid-Career,81,{'50': 101318.01},
10-19 years,,/research/US/Job=Mobile_Applications_Developer/Salary/2886205e/Experienced,21,{'50': 120253.29},
20 years or more,,/research/US/Job=Mobile_Applications_Developer/Salary/4ca61131/Late-Career,12,{'50': 128500},
Less than 1 year,,/research/US/Job=Mobile_Engineer/Salary/1fd8ab28/Entry-Level,6,{'50': 75665.8},
1-4 years,,/research/US/Job=Mobile_Engineer/Salary/1fd8ab28/Early-Career,74,{'50': 96777.57},
5-9 years,,/research/US/Job=Mobile_Engineer/Salary/facead44/Mid-Career,46,{'50': 118200.45},
10-19 years,,/research/US/Job=Mobile_Engineer/Salary/215c33f3/Experienced,26,{'50': 118481.01},
20 years or more,,/research/US/Job=Mobile_Engineer/Hourly_Rate/a8f6f4c1/Late-Career,30,{'50': 66442.19},
1-4 years,,/research/US/Job=Module_Lead/Hourly_Rate/853044f5/Early-Career,12,{'50': 17.95},
5-9 years,,/research/US/Job=Module_Lead/Salary/1c789aa3/Mid-Career,10,{'50': 21.16},
10-19 years,,/research/US/Job=Module_Lead/Salary/e6126a49/Experienced,11,{'50': 32},
20 years or more,,/research/US/Job=Module_Lead/Hourly_Rate/2bab95b0/Late-Career,6,{'50': 21.36},
1-4 years,,/research/US/Job=Multimedia_Developer/Salary/a21d4eeb/Early-Career,21,{'50': 46907.8},
5-9 years,,/research/US/Job=Multimedia_Developer/Salary/cf77bfd5/Mid-Career,35,{'50': 67410.56},
10-19 years,,/research/US/Job=Multimedia_Developer/Salary/89ea4a27/Experienced,11,{'50': 75303.02},
20 years or more,,/research/US/Job=Multimedia_Developer/Salary/aae708e9/Late-Career,8,{'50': 69180.81},
1-4 years,,/research/US/Job=Multimedia_Programmer/Salary/524948f6/Early-Career,6,{'50': 21.95},
5-9 years,,/research/US/Job=Multimedia_Programmer/Hourly_Rate/9828541d/Mid-Career,5,{'50': 20.51},
Less than 1 year,,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/1507f11b/Entry-Level,67,{'50': 57855.23},
1-4 years,,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/1507f11b/Early-Career,665,{'50': 68804.85},
5-9 years,,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/a6a35f8e/Mid-Career,439,{'50': 88610.37},
10-19 years,,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/060f1fac/Experienced,262,{'50': 99504.9},
20 years or more,,/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary/d4c9dab5/Late-Career,102,{'50': 104138.54},
Less than 1 year,,/research/US/Job=Network_Administrator/Salary/252e1f9f/Entry-Level,86,{'50': 52263.46},
1-4 years,,/research/US/Job=Network_Administrator/Salary/252e1f9f/Early-Career,1299,{'50': 59012.98},
5-9 years,,/research/US/Job=Network_Administrator/Salary/9b4dc501/Mid-Career,1152,{'50': 65921.13},
10-19 years,,/research/US/Job=Network_Administrator/Salary/cbec27bd/Experienced,955,{'50': 71199.56},
20 years or more,,/research/US/Job=Network_Administrator/Salary/dbb61ea2/Late-Career,397,{'50': 77318.41},
5-9 years,,/research/US/Job=Network_Administrator%2C_Data_Center/Salary/8d9dcce1/Mid-Career,5,{'50': 64000},
Less than 1 year,,/research/US/Job=Network_Administrator%2C_IT/Salary/3fcfe10e/Entry-Level,54,{'50': 50089.17},
1-4 years,,/research/US/Job=Network_Administrator%2C_IT/Salary/3fcfe10e/Early-Career,389,{'50': 57783.73},
5-9 years,,/research/US/Job=Network_Administrator%2C_IT/Salary/e53ddcc6/Mid-Career,328,{'50': 64227.58},
10-19 years,,/research/US/Job=Network_Administrator%2C_IT/Salary/ed83e1e6/Experienced,224,{'50': 71162.79},
20 years or more,,/research/US/Job=Network_Administrator%2C_IT/Salary/35df8aa0/Late-Career,153,{'50': 73004.81},
1-4 years,,/research/US/Job=Network_Administrator%2C_LAN/Salary/099d4488/Early-Career,11,{'50': 58778.67},
5-9 years,,/research/US/Job=Network_Administrator%2C_LAN/Salary/f81c5787/Mid-Career,16,{'50': 50166.61},
10-19 years,,/research/US/Job=Network_Administrator%2C_LAN/Salary/e932f6c2/Experienced,5,{'50': 68400},
20 years or more,,/research/US/Job=Network_Administrator%2C_LAN/Salary/167e90ef/Late-Career,10,{'50': 74514.68},
Less than 1 year,,/research/US/Job=Network_Administrator%2C_LAN_%2F_WAN/Salary/8b15fa70/Entry-Level,5,{'50': 48795.75},
1-4 years,,/research/US/Job=Network_Administrator%2C_LAN_%2F_WAN/Salary/8b15fa70/Early-Career,20,{'50': 72588.54},
5-9 years,,/research/US/Job=Network_Administrator%2C_LAN_%2F_WAN/Salary/472b088c/Mid-Career,19,{'50': 75498.92},
10-19 years,,/research/US/Job=Network_Administrator%2C_LAN_%2F_WAN/Salary/84246770/Experienced,11,{'50': 70173.08},
20 years or more,,/research/US/Job=Network_Administrator%2C_LAN_%2F_WAN/Salary/36b6a052/Late-Career,10,{'50': 93000},
Less than 1 year,,/research/US/Job=Network_Analyst/Salary/82fb8403/Entry-Level,34,{'50': 55244.32},
1-4 years,,/research/US/Job=Network_Analyst/Salary/82fb8403/Early-Career,199,{'50': 59265.31},
5-9 years,,/research/US/Job=Network_Analyst/Salary/303fe735/Mid-Career,142,{'50': 67724.65},
10-19 years,,/research/US/Job=Network_Analyst/Salary/9348c340/Experienced,62,{'50': 69451.24},
20 years or more,,/research/US/Job=Network_Analyst/Salary/accb122d/Late-Career,54,{'50': 65177.59},
Less than 1 year,,/research/US/Job=Network_Architect/Salary/dc67b3ef/Entry-Level,5,{'50': 70000},
1-4 years,,/research/US/Job=Network_Architect/Salary/dc67b3ef/Early-Career,31,{'50': 96714.02},
5-9 years,,/research/US/Job=Network_Architect/Salary/104f455b/Mid-Career,80,{'50': 115874.17},
10-19 years,,/research/US/Job=Network_Architect/Salary/acfda756/Experienced,172,{'50': 129133.19},
20 years or more,,/research/US/Job=Network_Architect/Salary/19cb6f7a/Late-Career,138,{'50': 136653.77},
1-4 years,,/research/US/Job=Network_Control_Technician/Salary/88bf02b9/Early-Career,5,{'50': 50376.24},
1-4 years,,/research/US/Job=Network%2FData_Communications_Manager/Salary/a1d018bb/Early-Career,8,{'50': 50000},
5-9 years,,/research/US/Job=Network%2FData_Communications_Manager/Salary/ba6047ca/Mid-Career,16,{'50': 80959.17},
10-19 years,,/research/US/Job=Network%2FData_Communications_Manager/Salary/9b57dc8d/Experienced,8,{'50': 89955.56},
20 years or more,,/research/US/Job=Network%2FData_Communications_Manager/Salary/ee5177c9/Late-Career,18,{'50': 128084.93},
Less than 1 year,,/research/US/Job=Network_Engineer/Salary/8f1dca8c/Entry-Level,208,{'50': 64153.9},
1-4 years,,/research/US/Job=Network_Engineer/Salary/8f1dca8c/Early-Career,2102,{'50': 73016.41},
5-9 years,,/research/US/Job=Network_Engineer/Salary/5bedb061/Mid-Career,1973,{'50': 82616.41},
10-19 years,,/research/US/Job=Network_Engineer/Salary/0e46b02a/Experienced,1347,{'50': 92033.96},
20 years or more,,/research/US/Job=Network_Engineer/Salary/d4e4708c/Late-Career,723,{'50': 97762.85},
Less than 1 year,,/research/US/Job=Network_Engineer%2C_IT/Salary/84f4ff95/Entry-Level,10,{'50': 59955.79},
1-4 years,,/research/US/Job=Network_Engineer%2C_IT/Salary/84f4ff95/Early-Career,59,{'50': 69850.73},
5-9 years,,/research/US/Job=Network_Engineer%2C_IT/Salary/43fe10a6/Mid-Career,62,{'50': 81533.25},
10-19 years,,/research/US/Job=Network_Engineer%2C_IT/Salary/feeed2ce/Experienced,49,{'50': 96532.83},
20 years or more,,/research/US/Job=Network_Engineer%2C_IT/Salary/b195af08/Late-Career,34,{'50': 102781.97},
5-9 years,,/research/US/Job=Network_Engineering_Director/Salary/fb606c31/Mid-Career,5,{'50': 100000},
10-19 years,,/research/US/Job=Network_Engineering_Director/Salary/37b7be01/Experienced,12,{'50': 135126.87},
20 years or more,,/research/US/Job=Network_Engineering_Director/Salary/eb785bc8/Late-Career,9,{'50': 155368.66},
Less than 1 year,,/research/US/Job=Network_Manager/Salary/9580f5f5/Entry-Level,6,{'50': 66226.42},
1-4 years,,/research/US/Job=Network_Manager/Salary/9580f5f5/Early-Career,49,{'50': 75239.02},
5-9 years,,/research/US/Job=Network_Manager/Salary/a25635c4/Mid-Career,74,{'50': 81724.92},
10-19 years,,/research/US/Job=Network_Manager/Salary/17880232/Experienced,147,{'50': 101629.45},
20 years or more,,/research/US/Job=Network_Manager/Salary/ad748f01/Late-Career,144,{'50': 104644.14},
Less than 1 year,,/research/US/Job=Network_Operations_Center_(NOC)_Engineer/Salary/9298c2b9/Entry-Level,23,{'50': 53445.64},
1-4 years,,/research/US/Job=Network_Operations_Center_(NOC)_Engineer/Salary/9298c2b9/Early-Career,170,{'50': 56810.26},
5-9 years,,/research/US/Job=Network_Operations_Center_(NOC)_Engineer/Salary/5a8a5ea4/Mid-Career,101,{'50': 72215.9},
10-19 years,,/research/US/Job=Network_Operations_Center_(NOC)_Engineer/Salary/f499cf4c/Experienced,59,{'50': 73149.24},
20 years or more,,/research/US/Job=Network_Operations_Center_(NOC)_Engineer/Salary/26583462/Late-Career,24,{'50': 81578.52},
Less than 1 year,,/research/US/Job=Network_Operations_Center_(NOC)_Technician/Hourly_Rate/3fbd1706/Entry-Level,60,{'50': 19.74},
1-4 years,,/research/US/Job=Network_Operations_Center_(NOC)_Technician/Hourly_Rate/3fbd1706/Early-Career,319,{'50': 21.71},
5-9 years,,/research/US/Job=Network_Operations_Center_(NOC)_Technician/Hourly_Rate/feac259a/Mid-Career,121,{'50': 25.01},
10-19 years,,/research/US/Job=Network_Operations_Center_(NOC)_Technician/Hourly_Rate/79a678a1/Experienced,82,{'50': 29.54},
20 years or more,,/research/US/Job=Network_Operations_Center_(NOC)_Technician/Hourly_Rate/833b96ff/Late-Career,28,{'50': 26.65},
Less than 1 year,,/research/US/Job=Network_Operations_Manager/Salary/0fa95ff9/Entry-Level,19,{'50': 67152.71},
1-4 years,,/research/US/Job=Network_Operations_Manager/Salary/0fa95ff9/Early-Career,22,{'50': 76258.11},
5-9 years,,/research/US/Job=Network_Operations_Manager/Salary/ae0d61df/Mid-Career,44,{'50': 79988.58},
10-19 years,,/research/US/Job=Network_Operations_Manager/Salary/ed488779/Experienced,67,{'50': 105565.34},
20 years or more,,/research/US/Job=Network_Operations_Manager/Salary/1c67dd4e/Late-Career,50,{'50': 114991.67},
Less than 1 year,,/research/US/Job=Network_Operations_Specialist/Salary/02d11723/Entry-Level,5,{'50': 20.36},
1-4 years,,/research/US/Job=Network_Operations_Specialist/Salary/02d11723/Early-Career,11,{'50': 22},
5-9 years,,/research/US/Job=Network_Operations_Specialist/Salary/84a8aa79/Mid-Career,6,{'50': 27.62},
10-19 years,,/research/US/Job=Network_Operations_Specialist/Salary/62ceff8d/Experienced,8,{'50': 42},
Less than 1 year,,/research/US/Job=Network_Operations_Technician/Hourly_Rate/d2a7dfc6/Entry-Level,10,{'50': 19.35},
1-4 years,,/research/US/Job=Network_Operations_Technician/Hourly_Rate/d2a7dfc6/Early-Career,31,{'50': 18.66},
5-9 years,,/research/US/Job=Network_Operations_Technician/Hourly_Rate/9c9edcfd/Mid-Career,12,{'50': 22},
10-19 years,,/research/US/Job=Network_Operations_Technician/Hourly_Rate/1e84c286/Experienced,7,{'50': 25},
20 years or more,,/research/US/Job=Network_Operations_Technician/Hourly_Rate/8ef8814f/Late-Career,4,{'50': 30.43},
Less than 1 year,,/research/US/Job=Network_Security_Analyst/Salary/099aef8b/Entry-Level,13,{'50': 65984.85},
1-4 years,,/research/US/Job=Network_Security_Analyst/Salary/099aef8b/Early-Career,78,{'50': 74238.08},
5-9 years,,/research/US/Job=Network_Security_Analyst/Salary/25163860/Mid-Career,29,{'50': 91549.39},
10-19 years,,/research/US/Job=Network_Security_Analyst/Salary/ffa97eac/Experienced,22,{'50': 96888.75},
20 years or more,,/research/US/Job=Network_Security_Analyst/Salary/7bc8709c/Late-Career,11,{'50': 95000},
Less than 1 year,,/research/US/Job=Network_Security_Engineer/Salary/a35f6dcb/Entry-Level,24,{'50': 76114.52},
1-4 years,,/research/US/Job=Network_Security_Engineer/Salary/a35f6dcb/Early-Career,211,{'50': 86094.62},
5-9 years,,/research/US/Job=Network_Security_Engineer/Salary/669df891/Mid-Career,218,{'50': 99617.85},
10-19 years,,/research/US/Job=Network_Security_Engineer/Salary/9dade777/Experienced,136,{'50': 114200.74},
20 years or more,,/research/US/Job=Network_Security_Engineer/Salary/b90bd342/Late-Career,78,{'50': 123844.33},
Less than 1 year,,/research/US/Job=Network_Specialist/Salary/a66143c5/Entry-Level,14,{'50': 51272.11},
1-4 years,,/research/US/Job=Network_Specialist/Salary/a66143c5/Early-Career,126,{'50': 55831.68},
5-9 years,,/research/US/Job=Network_Specialist/Salary/c70b573a/Mid-Career,101,{'50': 64264.54},
10-19 years,,/research/US/Job=Network_Specialist/Salary/ed3aa840/Experienced,62,{'50': 66126.69},
20 years or more,,/research/US/Job=Network_Specialist/Salary/c04d3cc0/Late-Career,38,{'50': 79059.29},
Less than 1 year,,/research/US/Job=Network_Support_Engineer/Salary/bf35d406/Entry-Level,12,{'50': 60629.26},
1-4 years,,/research/US/Job=Network_Support_Engineer/Salary/bf35d406/Early-Career,60,{'50': 63230.61},
5-9 years,,/research/US/Job=Network_Support_Engineer/Salary/25eaca0e/Mid-Career,27,{'50': 73225.81},
10-19 years,,/research/US/Job=Network_Support_Engineer/Salary/7b83f746/Experienced,22,{'50': 81855.86},
20 years or more,,/research/US/Job=Network_Support_Engineer/Salary/09cec5e4/Late-Career,8,{'50': 67000},
Less than 1 year,,/research/US/Job=Network_%2F_System_Administrator%2C_General_Office/Salary/e6122500/Entry-Level,5,{'50': 45000},
1-4 years,,/research/US/Job=Network_%2F_System_Administrator%2C_General_Office/Salary/e6122500/Early-Career,43,{'50': 59162.74},
5-9 years,,/research/US/Job=Network_%2F_System_Administrator%2C_General_Office/Salary/6a68ecf6/Mid-Career,49,{'50': 63768.17},
10-19 years,,/research/US/Job=Network_%2F_System_Administrator%2C_General_Office/Salary/71887b58/Experienced,36,{'50': 66225.02},
20 years or more,,/research/US/Job=Network_%2F_System_Administrator%2C_General_Office/Salary/548ec184/Late-Career,20,{'50': 72441},
1-4 years,,/research/US/Job=Network_Systems_%2F_Data_Communications_Analyst/Salary/c9bbf27c/Early-Career,18,{'50': 57391.3},
5-9 years,,/research/US/Job=Network_Systems_%2F_Data_Communications_Analyst/Salary/c8b750bd/Mid-Career,12,{'50': 64863.57},
10-19 years,,/research/US/Job=Network_Systems_%2F_Data_Communications_Analyst/Salary/adedb574/Experienced,10,{'50': 73900},
20 years or more,,/research/US/Job=Network_Systems_%2F_Data_Communications_Analyst/Salary/2ed29082/Late-Career,7,{'50': 64875},
Less than 1 year,,/research/US/Job=Network_Technician/Hourly_Rate/15bf74e3/Entry-Level,172,{'50': 17.52},
1-4 years,,/research/US/Job=Network_Technician/Hourly_Rate/15bf74e3/Early-Career,1296,{'50': 20.71},
5-9 years,,/research/US/Job=Network_Technician/Salary/9f46a729/Mid-Career,872,{'50': 25.23},
10-19 years,,/research/US/Job=Network_Technician/Hourly_Rate/07fef2f7/Experienced,560,{'50': 28.68},
20 years or more,,/research/US/Job=Network_Technician/Hourly_Rate/ef3c4f59/Late-Career,424,{'50': 32.38},
Less than 1 year,,/research/US/Job=Network_Technician%2C_IT/Hourly_Rate/b36a3804/Entry-Level,23,{'50': 18.56},
1-4 years,,/research/US/Job=Network_Technician%2C_IT/Hourly_Rate/b36a3804/Early-Career,70,{'50': 22.38},
5-9 years,,/research/US/Job=Network_Technician%2C_IT/Salary/4c56b596/Mid-Career,56,{'50': 23.36},
10-19 years,,/research/US/Job=Network_Technician%2C_IT/Salary/d9bae3a2/Experienced,29,{'50': 28.14},
20 years or more,,/research/US/Job=Network_Technician%2C_IT/Hourly_Rate/72e3de8e/Late-Career,18,{'50': 32.08},
Less than 1 year,,/research/US/Job=Network_%26_Computer_Systems_Administrator_Assistant/Hourly_Rate/6d9c4860/Entry-Level,26,{'50': 53457.42},
1-4 years,,/research/US/Job=Network_%26_Computer_Systems_Administrator_Assistant/Salary/6d9c4860/Early-Career,35,{'50': 47777.59},
5-9 years,,/research/US/Job=Network_%26_Computer_Systems_Administrator_Assistant/Salary/1a27710a/Mid-Career,18,{'50': 45296.55},
10-19 years,,/research/US/Job=Network_%26_Computer_Systems_Administrator_Assistant/Salary/4c90d230/Experienced,20,{'50': 52780},
20 years or more,,/research/US/Job=Network_%26_Computer_Systems_Administrator_Assistant/Salary/209ed4ee/Late-Career,5,{'50': 50000},
Less than 1 year,,/research/US/Job=Network_%26_Computer_Systems_Administrator_%2F_Systems_Programmer/Salary/3fbc7fad/Entry-Level,5,{'50': 53829.32},
1-4 years,,/research/US/Job=Network_%26_Computer_Systems_Administrator_%2F_Systems_Programmer/Salary/3fbc7fad/Early-Career,47,{'50': 57985.32},
5-9 years,,/research/US/Job=Network_%26_Computer_Systems_Administrator_%2F_Systems_Programmer/Salary/2d3747e9/Mid-Career,50,{'50': 73176.45},
10-19 years,,/research/US/Job=Network_%26_Computer_Systems_Administrator_%2F_Systems_Programmer/Salary/0ad045a2/Experienced,41,{'50': 78508.61},
20 years or more,,/research/US/Job=Network_%26_Computer_Systems_Administrator_%2F_Systems_Programmer/Salary/de25cd13/Late-Career,35,{'50': 96702.57},
1-4 years,,/research/US/Job=Nurse_Auditor/Hourly_Rate/78094380/Early-Career,8,{'50': 32.81},
5-9 years,,/research/US/Job=Nurse_Auditor/Hourly_Rate/74cc360f/Mid-Career,12,{'50': 31.1},
10-19 years,,/research/US/Job=Nurse_Auditor/Hourly_Rate/bafb3064/Experienced,5,{'50': 37.57},
20 years or more,,/research/US/Job=Nurse_Auditor/Salary/60c2a7c1/Late-Career,14,{'50': 31.86},
1-4 years,,/research/US/Job=Nursing_Informatics_Analyst/Salary/f6097c12/Early-Career,16,{'50': 83632.04},
