name,job_title,median_salary,profile_count
Amazon.com Inc,Knowledge_Engineer,77751.73,8
"Booz, Allen, and Hamilton",Knowledge_Manager,95000.0,8
City National Bank,Knowledge_Manager,89624.13,8
"KPMG, LLP",Knowledge_Manager,131000.0,6
Bain & Company Inc.,Knowledge_Manager,86000.0,6
Scentsy,,,5
CDW Computer Centers Inc,Lead_Applications_Developer,123739.01,7
"The PNC Financial Services Group, Inc.",Lead_Applications_Developer,94117.5,7
"United Parcel Service (UPS), Inc.",Lead_Applications_Developer,104858.16,6
J.P. Morgan Chase & Co. (JPMCC),Lead_Applications_Developer,114782.61,6
Applied Medical Incorporated,Lead_Applications_Developer,76470.59,5
"Automatic Data Processing, Inc. (ADP)",Lead_Applications_Developer,131000.0,5
Zurn Industries,Lead_Applications_Developer,121399.18,5
Starbucks Corporation,Lead_Applications_Developer,144911.74,3
"Booz, Allen, and Hamilton",Lead_Data_Scientist,122052.46,26
"Caterpillar, Inc.",Lead_Data_Scientist,142456.14,7
AC Nielsen Corp,Lead_Data_Scientist,101477.83,7
"Humana, Inc.",Lead_Data_Scientist,127500.0,6
"KPMG, LLP",Lead_Data_Scientist,151419.14,5
travelport inc.,Lead_Software_Development_Engineer_(SDE),106490.61,12
Usaa Insurance,Lead_Software_Development_Engineer_(SDE),120043.44,7
Amazon.com Inc,Lead_Software_Development_Engineer_(SDE),153847.26,7
"Amdocs, Inc,.",Lead_Software_Development_Engineer_(SDE),120000.0,5
Cognizant Technology Solutions Corp,Lead_Software_Development_Engineer_(SDE),75787.9,5
Epam Systems,Lead_Software_Development_Engineer_(SDE),108990.83,5
InfoSys Limited,Lead_Software_Development_Engineer_(SDE),75000.0,5
J.P. Morgan Chase & Co. (JPMCC),Lead_Software_Development_Engineer_(SDE),125000.0,5
Sabre,Lead_Software_Development_Engineer_(SDE),127623.54,5
Wipro Technologies Ltd.,Lead_Software_Development_Engineer_(SDE),90522.85,3
Microsoft Corp,Lead_Software_Development_Engineer_(SDE),110000.0,2
Costco Wholesale Company,Lead_Software_Development_Engineer_(SDE),123000.0,2
"Booz, Allen, and Hamilton",Lead_Software_Engineer,127806.93,34
J.P. Morgan Chase & Co. (JPMCC),Lead_Software_Engineer,137161.67,29
Cadence Design Systems Inc.,Lead_Software_Engineer,124916.38,23
Epam Systems,Lead_Software_Engineer,125867.4,22
Franklin Templeton Investments,Lead_Software_Engineer,150000.0,20
Planned Parenthood,Lead_Software_Engineer,131199.61,18
Dollar General Corporation,Lead_Software_Engineer,123475.0,16
InfoSys Limited,Lead_Software_Engineer,82220.21,15
Progressive Casualty Insurance Company,Lead_Software_Engineer,132500.0,15
Capital One Financial Corp,Lead_Software_Engineer,156174.42,15
International Business Machines (IBM) Corp.,Lead_Software_Engineer,117772.12,15
"Viasat, Inc.",Lead_Software_Engineer,138000.0,14
Usaa Insurance,Lead_Software_Engineer,139525.55,13
Wipro Technologies Ltd.,Lead_Software_Engineer,85000.0,13
Discover Financial Services LLC,Lead_Software_Engineer,111964.29,13
"Salesforce.com, Inc.",Lead_Software_Engineer,178345.76,13
OpenText Corp.,Lead_Software_Engineer,109848.66,11
Lockheed Martin Corp,Lead_Software_Engineer,149940.0,11
"Nike, Inc.",Lead_Software_Engineer,142000.0,11
Abbott Laboratories,Lead_Software_Engineer,143726.43,11
Wipro,Lead_Software_Engineer,85358.56,11
UnitedHealth Group,Lead_Software_Engineer,130555.55,11
Thomson Reuters,Lead_Software_Engineer,119186.09,11
The Boeing Company,Lead_Software_Engineer,128750.0,10
The Home Depot Inc.,Lead_Software_Engineer,115500.0,10
"Macy's, Inc.",Lead_Software_Engineer,137568.93,10
General Electric Co (GE),Lead_Software_Engineer,85794.64,10
L3Harris,Lead_Software_Engineer,149451.25,9
Primary,Lead_Software_Engineer,79368.92,9
"Apple Computer, Inc",Lead_Software_Engineer,152362.2,9
Target Corporation,Lead_Software_Engineer,158353.82,9
"World Wide Technology, Inc.",Lead_Software_Engineer,134000.0,9
Simons Foundation,Lead_Software_Engineer,128625.0,8
The Associated Press,Lead_Software_Engineer,116275.4,8
Accenture,Lead_Software_Engineer,101000.0,8
Fidelity Investments,Lead_Software_Engineer,150000.0,8
Intel Corporation,Lead_Software_Engineer,129076.3,8
"Healthgrades, Inc.",Lead_Software_Engineer,119298.5,7
General Electric (GE) Aviation,Lead_Software_Engineer,96958.76,7
General Motors Corporation,Lead_Software_Engineer,121773.4,7
GlobalLogic,Lead_Software_Engineer,129137.53,7
Northrop Grumman Corporation,Lead_Software_Engineer,120000.0,7
MasterCard Worldwide,Lead_Software_Engineer,120000.0,7
Achieve Internet,Lead_Software_Engineer,117000.0,7
Centene Corporation,Lead_Software_Engineer,131028.27,7
Deutsche Bank,Lead_Software_Engineer,128657.8,7
CACI International Inc,Lead_Software_Engineer,108230.79,7
Civicplus,Lead_Software_Engineer,98184.44,7
Cerner Corporation,Lead_Software_Engineer,122238.36,7
Cigna Corporation,Lead_Software_Engineer,94801.73,7
The RoviSys Company,Lead_Software_Engineer,84294.23,7
The Vanguard Group,Lead_Software_Engineer,130500.0,7
TCS America,Lead_Software_Engineer,91000.0,7
Wolters Kluwer,Lead_Software_Engineer,135735.29,7
Transamerica,Lead_Software_Engineer,113052.85,7
travelport inc.,Lead_Software_Engineer,114000.0,7
Wells Fargo Bank,Lead_Software_Engineer,147395.28,6
Cisco Systems Inc,Lead_Software_Engineer,153637.0,6
Citibank,Lead_Software_Engineer,148735.7,6
Bose Corporation,Lead_Software_Engineer,149000.0,6
"Cvent, Inc.",Lead_Software_Engineer,134093.75,6
Cognizant,Lead_Software_Engineer,93475.94,6
Excella Consulting,Lead_Software_Engineer,131500.0,6
Factset Research Systems Inc.,Lead_Software_Engineer,156216.53,6
CenturyLink,Lead_Software_Engineer,117446.81,6
Allstate,Lead_Software_Engineer,110990.99,6
"Assurant, Inc.",Lead_Software_Engineer,139587.75,6
Asynchrony,Lead_Software_Engineer,117000.0,6
"OptumHealth, Inc.",Lead_Software_Engineer,114000.0,6
QSR Automations,Lead_Software_Engineer,103990.38,6
Harris Corporation,Lead_Software_Engineer,128415.84,6
"HCL America, Inc.",Lead_Software_Engineer,104804.68,6
General Electric (GE) Healthcare,Lead_Software_Engineer,83592.2,6
JPMorgan Chase & Co.,Lead_Software_Engineer,164235.18,5
L-3 Communications,Lead_Software_Engineer,82000.0,5
First American Title Insurance Company,Lead_Software_Engineer,113626.37,5
Fiserv Inc,Lead_Software_Engineer,104500.0,5
GE Global Research,Lead_Software_Engineer,122500.0,5
General Dynamics Advanced Information Systems,Lead_Software_Engineer,91000.0,5
Raytheon Co.,Lead_Software_Engineer,104000.0,5
Scientific Games Corporation,Lead_Software_Engineer,107222.0,5
"Perficient, Inc.",Lead_Software_Engineer,119500.0,5
LexisNexis,Lead_Software_Engineer,107075.58,5
"Athenahealth, Inc.",Lead_Software_Engineer,140848.61,5
Amazon.com Inc,Lead_Software_Engineer,128000.0,5
Accenture Technology Solutions,Lead_Software_Engineer,74000.0,5
Arizona State University (ASU),Lead_Software_Engineer,85497.08,5
BAE Systems Inc.,Lead_Software_Engineer,164848.48,5
Bank of America Corporation,Lead_Software_Engineer,123400.81,5
Cognizant Technology Solutions Corp,Lead_Software_Engineer,102829.38,5
CME Group Inc.,Lead_Software_Engineer,136034.1,5
"Tyler Technologies, Inc.",Lead_Software_Engineer,92500.0,5
Unisys Corporation,Lead_Software_Engineer,103185.22,5
"Visa, Inc.",Lead_Software_Engineer,163902.44,5
Wells Fargo & Co.,Lead_Software_Engineer,161160.09,5
State Farm Insurance Company,Lead_Software_Engineer,125189.62,5
The Kroger Company,Lead_Software_Engineer,132500.0,5
The MITRE Corporation,Lead_Software_Engineer,135000.0,5
"The PNC Financial Services Group, Inc.",Lead_Software_Engineer,97000.0,5
The Walt Disney Company,Lead_Software_Engineer,155000.0,5
"Thoughtworks, Inc.",Lead_Software_Engineer,151573.16,5
Thomson - West,Lead_Software_Engineer,104364.13,4
Autoliv Inc.,Lead_Software_Engineer,122500.0,4
Microsoft Corp,Lead_Software_Engineer,150000.0,3
"Hewitt Associates, Inc.",Lead_Systems_Analyst,75105.49,9
Cleveland Clinic Health Systems,Lead_Systems_Analyst,90277.94,7
Beaumont Health,Lead_Systems_Analyst,82550.0,5
Starbucks Corporation,Lead_Systems_Analyst,120867.61,5
"Booz, Allen, and Hamilton",Lead_Systems_Engineer,118097.37,22
L3Harris,Lead_Systems_Engineer,136037.29,16
Lockheed Martin Corp,Lead_Systems_Engineer,128875.97,11
General Electric (GE) Healthcare,Lead_Systems_Engineer,98839.3,11
The MITRE Corporation,Lead_Systems_Engineer,143592.9,10
General Electric Co (GE),Lead_Systems_Engineer,97435.9,6
Eaton Corporation,Lead_Systems_Engineer,112240.98,5
Raytheon Co.,Lead_Systems_Engineer,72352.0,5
The Boeing Company,Lead_Systems_Engineer,133387.21,5
Northrop Grumman Corporation,Lead_Systems_Engineer,146893.04,4
General Electric (GE) Aviation,Lead_Systems_Engineer,82578.05,4
Harris Corporation,Lead_Systems_Engineer,99000.0,3
U.S. Department of Defense,Lead_Systems_Engineer,93000.0,3
Ubisoft Entertainment Inc.,Level_Designer,60417.84,7
"Rackspace, US Inc.",Linux_System_Administrator,62937.64,13
Raytheon Co.,Linux_System_Administrator,89430.17,7
Science Applications International Corporation (SAIC),Linux_System_Administrator,70000.0,6
Leidos,Linux_System_Administrator,107497.67,6
Liquid Web,,,5
Lockheed Martin Corp,Linux_System_Administrator,97440.0,5
Northrop Grumman Corporation,Linux_System_Administrator,115000.0,5
Unisys Corporation,Linux_System_Administrator,92623.32,5
"Viasat, Inc.",Linux_System_Administrator,50868.24,5
Cisco Systems Inc,Linux_System_Administrator,60000.0,5
Hewlett-Packard Company,Linux_System_Administrator,60000.0,5
"Rackspace, US Inc.",Linux_Systems_Administrator,67407.41,5
WiredTree,Linux_Systems_Administrator,61800.0,2
Kaiser Permanente,Mainframe_Systems_Programmer,121770.83,5
International Business Machines (IBM) Corp.,Mainframe_Systems_Programmer,78419.38,4
Lincoln Laboratory-Mit,Member_of_Technical_Staff%2C_Applied_Researcher,119305.35,23
"Charles Stark Draper Laboratory, Inc.",Member_of_Technical_Staff%2C_Applied_Researcher,126178.88,15
GLOBALFOUNDRIES Inc.,Member_of_Technical_Staff%2C_Applied_Researcher,127021.69,14
Nutanix,Member_of_Technical_Staff%2C_Applied_Researcher,131469.48,12
"Vmware, Inc.",Member_of_Technical_Staff%2C_Applied_Researcher,125314.46,8
AT&T Inc.,Member_of_Technical_Staff%2C_Applied_Researcher,119592.88,7
Oracle,Member_of_Technical_Staff%2C_Applied_Researcher,139000.0,7
International Business Machines (IBM) Corp.,Member_of_Technical_Staff%2C_Applied_Researcher,135126.87,7
"Advanced Micro Devices, Inc.",Member_of_Technical_Staff%2C_Applied_Researcher,134652.94,6
"Aerospace Corporation, The",Member_of_Technical_Staff%2C_Applied_Researcher,97419.52,6
Oracle Corp.,Member_of_Technical_Staff%2C_Applied_Researcher,143355.73,6
Sandia National Laboratories,Member_of_Technical_Staff%2C_Applied_Researcher,132350.0,5
"Texas Instruments, Inc.",Member_of_Technical_Staff%2C_Applied_Researcher,139588.55,5
NetApp,Member_of_Technical_Staff%2C_Applied_Researcher,124598.72,5
Christus,Microsoft_Exchange_Administrator,88000.0,5
International Business Machines (IBM) Corp.,Mobile_Applications_Developer,46083.83,16
Customers Bank,Mobile_Applications_Developer,65802.47,5
IBM Global Services,Mobile_Applications_Developer,84500.0,5
Jones Lang LaSalle,,,12
"Cushman & Wakefield, Inc.",,,10
Mindtree Consulting,Module_Lead,,5
Science Applications International Corporation (SAIC),,,7
"Spencer Gifts, LLC",.NET_Software_Developer_%2F_Programmer,55000.0,9
Egan,,,9
"ECS Federal, LLC.",.NET_Software_Developer_%2F_Programmer,55797.9,8
"Booz, Allen, and Hamilton",.NET_Software_Developer_%2F_Programmer,58475.37,8
Leidos,.NET_Software_Developer_%2F_Programmer,85000.0,8
Rural Sourcing Inc,.NET_Software_Developer_%2F_Programmer,75000.0,7
The Lubrizol Corporation,,,6
"KPMG, LLP",.NET_Software_Developer_%2F_Programmer,80000.0,6
"Insuresoft, LLC",.NET_Software_Developer_%2F_Programmer,59396.94,6
Northrop Grumman Corporation,.NET_Software_Developer_%2F_Programmer,69140.0,5
"Ashley Furniture Industries, Inc.",.NET_Software_Developer_%2F_Programmer,55000.0,5
"Applied Systems, Inc.",.NET_Software_Developer_%2F_Programmer,60944.17,5
Wells Fargo & Co.,.NET_Software_Developer_%2F_Programmer,82500.0,5
"U-Haul International, Inc.",.NET_Software_Developer_%2F_Programmer,76302.36,5
TCS America,.NET_Software_Developer_%2F_Programmer,95000.0,5
Shentel,.NET_Software_Developer_%2F_Programmer,49834.88,5
Olsson Associates,.NET_Software_Developer_%2F_Programmer,83473.05,5
Magenic Technologies,.NET_Software_Developer_%2F_Programmer,48884.8,5
"United Airlines, Inc.",.NET_Software_Developer_%2F_Programmer,72000.0,3
Microsoft Corp,.NET_Software_Developer_%2F_Programmer,102000.0,3
Hewlett-Packard Company,.NET_Software_Developer_%2F_Programmer,57750.0,2
"Nebraska Furniture Mart, Inc.",.NET_Software_Developer_%2F_Programmer,63000.0,2
SWC Technology Partners,.NET_Software_Developer_%2F_Programmer,81000.0,2
U.S. Marine Corps,Network_Administrator,39000.0,14
SA Recycling,,,13
U.S. Army,Network_Administrator,54910.72,13
OneNeck IT Services,Network_Administrator,48833.51,12
United States Marines Corp,Network_Administrator,41904.76,10
Leidos,Network_Administrator,63392.24,10
General Dynamics Information Technology Inc,Network_Administrator,68467.15,9
Goodwill Industries,Network_Administrator,53945.1,8
PGT Industries Incorporated,Network_Administrator,60244.98,8
U.S. Bank,Network_Administrator,53981.48,8
Telos Corporation,Network_Administrator,80500.0,8
CF Napa,Network_Administrator,72616.64,7
Credit Union One,Network_Administrator,68415.58,7
General Dynamics Corp.,Network_Administrator,75000.0,6
CACI International Inc,Network_Administrator,80750.0,6
Cisco Systems Inc,Network_Administrator,55000.0,6
Mantech International Corp.,Network_Administrator,71215.54,6
Guardian Industries Corp.,Network_Administrator,61500.0,6
Hollywood Casino,Network_Administrator,59007.16,6
"TEKsystems, Inc",Network_Administrator,62500.0,6
U.S. Air Force (USAF),Network_Administrator,54000.0,6
Tucson Embedded Systems,,,6
U.S. Navy,Network_Administrator,50000.0,5
Surveying And Mapping,,,5
"Texas Hydraulics, Inc.",Network_Administrator,71328.29,5
The Salvation Army,Network_Administrator,53062.3,5
Horizon Behavioral Health,Network_Administrator,46451.61,5
Jacobs Engineering Group Inc,Network_Administrator,78987.34,5
"LHC Group, Inc.",,,5
Northpointe Bank,,,5
CGI Federal,Network_Administrator,43543.21,5
"Apex Systems, Inc.",,,5
AT&T Inc.,Network_Administrator,52000.0,5
"Booz, Allen, and Hamilton",Network_Administrator,85163.23,5
Salient Corporation,Network_Administrator,65756.1,2
U.S. Air Force (USAF),Network_Administrator%2C_IT,60000.0,11
U.S. Marine Corps,Network_Administrator%2C_IT,31274.0,5
AT&T Inc.,Network_Administrator%2C_IT,57000.0,5
General Dynamics Information Technology Inc,Network_Administrator%2C_IT,56715.75,5
"Windstream Communications, Inc.",,55300.0,14
"ARH, Inc.",Network_Analyst,56270.78,6
Safe Systems,Network_Analyst,50980.39,6
"Textron, Inc.",Network_Analyst,61041.89,5
"Blue Cross and Blue Shield of South Carolina, Inc. (BCBSSC)",Network_Analyst,75000.0,5
BB&T Corp.,Network_Analyst,64723.23,5
"Ferguson Enterprises, Inc.",Network_Analyst,60000.0,5
Rejis,,,5
Mantech International Corp.,Network_Analyst,60000.0,5
Lockheed Martin Corp,Network_Analyst,64364.0,5
"Koch Industries, Inc.",Network_Analyst,65915.38,5
U.S. Navy,Network_Analyst,36000.0,5
"TEKsystems, Inc",,,4
"World Wide Technology, Inc.",Network_Architect,122000.0,7
AT&T Inc.,Network_Architect,130000.0,5
"Dell, Inc.",Network_Architect,124916.38,5
Cisco Systems Inc,Network_Engineer,84739.32,42
"Booz, Allen, and Hamilton",Network_Engineer,95000.0,27
General Dynamics Information Technology Inc,Network_Engineer,81094.59,26
"Verizon Communications, Inc.",Network_Engineer,87832.34,23
"Charter Communications, Inc.",Network_Engineer,86318.8,21
"Comcast Cable, Inc.",Network_Engineer,72413.79,20
CACI International Inc,Network_Engineer,83705.67,20
Verizon Business Inc.,Network_Engineer,73976.76,20
Northrop Grumman Corporation,Network_Engineer,86358.38,20
Verizon Wireless,Network_Engineer,83159.26,19
"Windstream Communications, Inc.",Network_Engineer,58500.0,16
The Boeing Company,Network_Engineer,87712.98,16
Leidos,Network_Engineer,92680.25,16
Presidio,Network_Engineer,95000.0,15
U.S. Air Force (USAF),Network_Engineer,60500.0,14
Frontier Communications Inc.,Network_Engineer,69091.34,14
Amazon.com Inc,Network_Engineer,92734.37,14
AT&T Inc.,Network_Engineer,88591.55,14
CenturyLink,Network_Engineer,62135.84,13
Prince George's County Schools,Network_Engineer,100940.0,13
Mantech International Corp.,Network_Engineer,74379.24,12
Marco,Network_Engineer,68625.0,12
Science Applications International Corporation (SAIC),Network_Engineer,92500.0,12
"World Wide Technology, Inc.",Network_Engineer,72211.66,12
Sprint Nextel Corporation,Network_Engineer,81724.03,11
Cerium Networks,Network_Engineer,70791.26,11
CSRA Inc.,Network_Engineer,67000.0,11
"Dell, Inc.",Network_Engineer,80000.0,10
Eurofins,Network_Engineer,98500.0,10
Lockheed Martin Corp,Network_Engineer,69800.0,10
"Cox Communications, Inc.",Network_Engineer,71890.06,10
Spectrum,Network_Engineer,80991.94,10
San Leandro Unified School District,Network_Engineer,80667.05,9
Universal E-Business Solutions,Network_Engineer,78610.81,9
"Insight Global, Inc.",,60500.0,9
J.P. Morgan Chase & Co. (JPMCC),Network_Engineer,75000.0,9
General Motors Corporation,Network_Engineer,73332.4,9
Facebook Inc,Network_Engineer,100000.0,9
Atos Origin,Network_Engineer,71876.02,9
Alliant Technologies,Network_Engineer,62458.19,8
General Dynamics C4 Systems,Network_Engineer,69250.0,8
Jacobs Engineering Group Inc,Network_Engineer,85000.0,8
Medical College of Wisconsin,Network_Engineer,56355.69,8
Microsoft Corp,Network_Engineer,82424.24,8
National Oilwell Varco,Network_Engineer,87428.57,8
"Nokia, Inc.",Network_Engineer,91838.19,8
IPsoft,Network_Engineer,80000.0,7
Open Systems International,Network_Engineer,65000.0,7
Raytheon Co.,Network_Engineer,125000.0,7
Time Warner Cable Company,Network_Engineer,74460.46,7
U.S. Department of Energy,Network_Engineer,61792.0,7
"Jacobs Technology, Inc.",Network_Engineer,89000.0,7
Integral Consulting Inc,Network_Engineer,82424.24,7
"General Communication, Inc. (GCI)",Network_Engineer,64631.99,7
"Google, Inc.",Network_Engineer,108750.0,7
Chevron Corporation,Network_Engineer,97500.0,7
Cincinnati Bell Inc,Network_Engineer,71979.21,6
Data Foundry,Network_Engineer,69572.7,6
Computer Sciences Corporation (CSC),Network_Engineer,68850.0,6
Compuware Corporation,Network_Engineer,77948.72,6
Engility Corporation,Network_Engineer,92250.0,6
Dimension Data,Network_Engineer,90000.0,6
AT&T Mobility LLC,Network_Engineer,85000.0,6
CDO Technologies,Network_Engineer,81189.28,6
Granite School District,Network_Engineer,62200.76,6
General Electric Co (GE),Network_Engineer,85000.0,6
"HCA, Inc.",Network_Engineer,70127.75,6
General Dynamics Corp.,Network_Engineer,85000.0,6
Federal Express Corporation (FedEx),Network_Engineer,79307.06,6
Fiserv Inc,Network_Engineer,75000.0,6
Intel Corporation,Network_Engineer,84750.0,6
International Business Machines (IBM) Corp.,Network_Engineer,112000.0,6
Insight,Network_Engineer,76612.38,6
"Hughes Network Systems, Llc.",Network_Engineer,74492.41,6
Level (3) Communications,Network_Engineer,85192.85,6
"Viasat, Inc.",Network_Engineer,90568.88,6
XPO Logistics,Network_Engineer,66600.0,6
"Zayo Group, LLC.",,70000.0,6
U.S. Army,Network_Engineer,84964.3,6
The City of New Britain,Network_Engineer,73055.2,6
Sanford Health,Network_Engineer,76897.6,6
"Sirius Computer Solutions, Inc.",Network_Engineer,93350.34,6
Northrop Grumman Information Systems,Network_Engineer,105000.0,6
Peraton,Network_Engineer,70500.0,5
"Rackspace, US Inc.",Network_Engineer,70000.0,5
Prima Care,,,5
Navy Federal Credit Union,Network_Engineer,100000.0,5
"Motorola, Inc.",Network_Engineer,89000.0,5
MSA Professional Services,Network_Engineer,65069.75,5
"TEKsystems, Inc",,65000.0,5
The City of Philadelphia,Network_Engineer,65157.7,5
The Select Group,,,5
Thomas Jefferson University Hospital,,69994.7,5
U.S. Department of Defense,Network_Engineer,77948.72,5
"T-Mobile, Inc.",Network_Engineer,65000.0,5
ValidaTek,Network_Engineer,80008.0,5
Wachter Corporation,Network_Engineer,71788.1,5
Wave Broadband,Network_Engineer,76761.18,5
Wells Fargo & Co.,Network_Engineer,108500.0,5
Wells Fargo Bank,Network_Engineer,62400.0,5
U.S. Marine Corps,Network_Engineer,65000.0,5
U.S. Navy,Network_Engineer,61041.89,5
Liberty University,Network_Engineer,60500.0,5
L3Harris,Network_Engineer,70985.92,5
InfoRelay,Network_Engineer,80931.24,5
Florida Cancer Specialists,Network_Engineer,76645.54,5
Frasier Meadows Manor,Network_Engineer,55000.0,5
Fidelity National Information Services (fnis),Network_Engineer,61218.17,5
Harris Corporation,Network_Engineer,62106.72,5
CDW Berbee,Network_Engineer,77000.0,5
Cerner Corporation,Network_Engineer,62400.0,5
Cadence Bank,Network_Engineer,43746.69,5
Carousel Industries,Network_Engineer,67280.23,5
Cable One Inc.,Network_Engineer,55000.0,5
Black Box Corporation,Network_Engineer,66144.62,5
"Advanced Micro Devices, Inc.",Network_Engineer,66000.0,5
Apogee,Network_Engineer,95000.0,5
Encore Capital Group,Network_Engineer,64500.0,5
Deloitte,Network_Engineer,89924.15,5
Ericsson Inc.,Network_Engineer,82504.33,5
FatPipe Networks,Network_Engineer,75487.48,5
Comerica Bank,Network_Engineer,79800.0,5
"First Communications, Inc.",Network_Engineer,55000.0,4
Jack Henry & Associates Inc (JKHY),Network_Engineer,57394.96,4
Lockheed Martin Information Technology,Network_Engineer,80000.0,4
Schlumberger,Network_Engineer,86473.99,4
Unisys Corporation,Network_Engineer,85000.0,3
Hewlett-Packard Company,Network_Engineer,60000.0,3
HP Enterprise Services,Network_Engineer,92500.0,2
Sita Corp,Network_Engineer,111207.0,2
Cisco Systems Inc,Network_Engineer%2C_IT,84000.0,5
AT&T Inc.,Network_Manager,85452.67,11
Ryobi Die Casting,Network_Manager,66975.37,11
"Aetna, Inc.",Network_Manager,101942.38,9
UnitedHealth Group,Network_Manager,82504.33,5
Atos Origin,Network_Manager,110000.0,5
City of Pensacola,Network_Manager,78700.0,5
J.P. Morgan Chase & Co. (JPMCC),Network_Operations_Center_(NOC)_Engineer,65484.47,9
"Comcast Cable, Inc.",,,6
"Verizon Communications, Inc.",,,5
"Booz, Allen, and Hamilton",Network_Operations_Center_(NOC)_Engineer,93000.0,5
Cisco Systems Inc,,,5
CenturyLink,,23.0,13
"Comcast Cable, Inc.",,23.99,9
Global Linking Solutions,,13.92,9
"HCL America, Inc.",Network_Operations_Center_(NOC)_Technician,,7
Spectrum,Network_Operations_Center_(NOC)_Technician,26.96,7
"Cox Communications, Inc.",,22.12,6
Sprint Nextel Corporation,,15.26,6
U.S. Bank,,25.5,6
Level (3) Communications,,26.08,6
Presidio,,20.0,5
Intelsat Corporation,,24.42,5
Contingent Network Services,,14.75,5
"Verizon Communications, Inc.",,36.79,5
Verizon Wireless,Network_Operations_Center_(NOC)_Technician,,5
"Viasat, Inc.",,23.3,5
"Charter Communications, Inc.",,17.75,3
The Knowland Group,Network_Operations_Manager,81346.64,7
AT&T Inc.,Network_Operations_Manager,84000.0,6
Cigna Corporation,Network_Operations_Manager,80000.0,5
NXP Semiconductors Inc.,,,5
CenturyLink,Network_Operations_Manager,77940.27,3
AT&T Inc.,Network_Operations_Specialist,,5
CenturyLink,Network_Operations_Technician,20.0,5
ICF International,Network_Security_Analyst,60500.0,11
MASERGY,Network_Security_Analyst,45009.41,4
DataComm Networks,Network_Security_Engineer,60000.0,10
Cisco Systems Inc,Network_Security_Engineer,88500.0,9
"Alutiiq, Llc.",Network_Security_Engineer,109544.35,7
Amadeus,Network_Security_Engineer,96093.56,7
Science Applications International Corporation (SAIC),Network_Security_Engineer,142431.07,6
Verizon Business Inc.,Network_Security_Engineer,99989.73,6
The MITRE Corporation,Network_Security_Engineer,123000.0,5
City of Broken Arrow,,,5
AT&T Inc.,Network_Security_Engineer,118500.0,5
"Booz, Allen, and Hamilton",Network_Security_Engineer,80000.0,5
Hobart Corporation,Network_Security_Engineer,64467.6,5
Lockheed Martin Corp,Network_Security_Engineer,114881.86,5
Northrop Grumman Corporation,Network_Security_Engineer,77500.0,5
South Louisiana Community College,Network_Specialist,54966.48,7
TDS Telecom,Network_Specialist,65000.0,5
AT&T Inc.,Network_Specialist,70849.5,5
Centene Corporation,Network_Specialist,68741.82,5
Marco,Network_Specialist,53000.0,5
Meraki,Network_Support_Engineer,77092.03,14
Cisco Systems Inc,Network_Support_Engineer,78613.78,11
"F5 Networks, Inc.",Network_Support_Engineer,67466.67,5
Southern Graphic Systems Inc,Network_Support_Engineer,55000.0,5
"Visa, Inc.",Network_Support_Engineer,99332.81,5
AT&T Inc.,Network_Support_Engineer,70199.43,5
CenturyLink,,31.32,68
U.S. Air Force (USAF),Network_Technician,,44
"Comcast Cable, Inc.",,24.11,36
AT&T Inc.,,38.4,32
Amazon.com Inc,,23.9,24
Lake County,,18.5,24
"Walker Engineering, Inc.",,16.75,24
"Cox Communications, Inc.",,25.5,20
Black Box Corporation,,22.3,16
"Equinix, Inc.",,30.0,16
Judson Isd,Network_Technician,,16
Northrop Grumman Corporation,Network_Technician,,16
"Windstream Communications, Inc.",,25.5,16
Verizon Wireless,Network_Technician,,12
Utah Community Credit Union,,19.41,12
Northwest Ohio Educational Service Center,Network_Technician,,12
Reynolds & Reynolds Co,Network_Technician,,12
"Children's Hospital, Boston",Network_Technician,,12
Noland Health Services,Network_Technician,,12
"Howell Instruments, Inc.",Network_Technician,,12
IES Commercial Inc.,,20.95,8
Interurban Transit Partnership,Network_Technician,,8
ISYS LLC,,20.44,8
Jeff Anderson Regional Medical Center,,21.84,8
Cybera Technologies,,15.48,8
Decline,,11.73,8
Board of County Commissioners,,24.5,8
Cablevision Systems Corporation,Network_Technician,,8
"Charter Communications, Inc.",,27.34,8
Allen County Public Library,,21.59,8
Atlantic Broadband,,20.25,8
La Grange Independent School District,Network_Technician,,8
Frontier Communications Inc.,,28.0,8
Saratoga,Network_Technician,,8
Spectrum,,26.77,8
The Johns Hopkins Hospital,,21.67,8
Pinnaclehealth Systems,,23.28,8
U.S. Army,Network_Technician,,8
"Verizon Communications, Inc.",,36.07,8
Windstream,,25.0,8
Level (3) Communications,,26.0,5
"Windstream Communications, Inc.",Network_Technician%2C_IT,,6
U.S. Navy,Network_Technician%2C_IT,,5
Amazon.com Inc,,29.41,5
Mayo Clinic,Nursing_Informatics_Specialist,90558.5,5
Amazon.com Inc,Ontologist,80000.0,5
Morgan Stanley,Operations_Analyst,53649.95,37
"The Goldman Sachs Group, Inc.",Operations_Analyst,54124.36,36
Bank of America Corp. (BOFA),,58678.15,29
"The PNC Financial Services Group, Inc.",Operations_Analyst,41931.35,19
The Bank of New York Mellon Corporation (BNY Mellon),Operations_Analyst,52033.9,16
Wells Fargo Bank,Operations_Analyst,67500.0,15
FIS,Operations_Analyst,50256.42,15
J.P. Morgan Chase & Co. (JPMCC),Operations_Analyst,56667.66,15
"NRG Energy, Inc.",Operations_Analyst,67000.0,14
Verizon Wireless,Operations_Analyst,,14
