name,job_title,median_salary,profile_count
Development Operations (DevOps),Linux_System_Administrator,107500.0,7
Microsoft Active Directory,Linux_System_Administrator,58000.0,7
Apache Hadoop,Linux_System_Administrator,104497.61,7
Apache Tomcat Application Server,Linux_System_Administrator,75000.0,6
Cyber Security,Linux_System_Administrator,67941.18,6
Virtual Machine (VM),Linux_System_Administrator,66500.0,6
PHP,Linux_System_Administrator,65116.13,6
Windows Server 2012 R2,Linux_System_Administrator,58594.09,6
Nginx,Linux_System_Administrator,65000.0,5
Ruby,Linux_System_Administrator,73339.01,5
Windows Server 2008 R2,Linux_System_Administrator,65312.07,5
Splunk,Linux_System_Administrator,83000.0,5
Java,Linux_System_Administrator,72000.0,5
Cloud Computing,Linux_System_Administrator,69634.27,5
Linux,Linux_Systems_Administrator,88516.25,116
System Administration,Linux_Systems_Administrator,82161.92,98
Red Hat Enterprise Linux (RHEL),Linux_Systems_Administrator,81960.32,69
Shell Scripting,Linux_Systems_Administrator,91949.35,52
MySQL,Linux_Systems_Administrator,71010.28,37
Puppet,Linux_Systems_Administrator,83494.41,34
Cloud Computing,Linux_Systems_Administrator,99376.2,20
Automation Scripting,Linux_Systems_Administrator,90000.0,15
Amazon Web Services (AWS),Linux_Systems_Administrator,83047.71,14
VMware ESX,Linux_Systems_Administrator,98996.76,13
Apache HTTP Server,Linux_Systems_Administrator,75077.9,11
Systems Troubleshooting,Linux_Systems_Administrator,74500.0,10
Python,Linux_Systems_Administrator,80717.24,10
Red Hat Ansible,Linux_Systems_Administrator,75818.4,7
Bash,Linux_Systems_Administrator,61500.0,7
Virtualization,Linux_Systems_Administrator,64999.0,6
PostgreSQL,Linux_Systems_Administrator,75000.0,5
Development Operations (DevOps),Linux_Systems_Administrator,93000.0,5
Network Management / Administration,Linux_Systems_Administrator,80000.0,5
Virtual Machine (VM),Linux_Systems_Administrator,65417.02,4
LotusScript,Lotus_Notes_Developer,98276.63,18
Lotus (IBM) Domino,Lotus_Notes_Developer,98665.13,13
JavaScript,Lotus_Notes_Developer,97617.96,12
Lotus Notes,,91500.0,10
HTML,Lotus_Notes_Developer,101500.0,7
Cascading Style Sheets (CSS),Lotus_Notes_Developer,82891.57,5
Job Control Language (JCL),Mainframe_Systems_Programmer,83528.9,43
Mainframe,Mainframe_Systems_Programmer,90000.0,35
COBOL -- IBM,Mainframe_Systems_Programmer,73546.51,29
IBM Mainframe,Mainframe_Systems_Programmer,103211.48,28
IBM z/OS,Mainframe_Systems_Programmer,112164.74,25
SMP/E,Mainframe_Systems_Programmer,108000.0,20
COBOL,Mainframe_Systems_Programmer,78936.19,18
IBM DB2,Mainframe_Systems_Programmer,80496.89,11
Software Installation & Upgrade,Mainframe_Systems_Programmer,99252.51,8
IBM CICS (Customer Information Control System),Mainframe_Systems_Programmer,89894.93,7
REXX,Mainframe_Systems_Programmer,60698.63,6
Storage Management,Mainframe_Systems_Programmer,140000.0,5
Virtual Storage Access Method (VSAM),Mainframe_Systems_Programmer,78750.0,5
Multiple Virtual Storage (MVS),Mainframe_Systems_Programmer,100000.0,5
IMS,Mainframe_Systems_Programmer,69200.0,4
Operations Management,Managed_Services_Manager,109000.0,5
Data Processing,Manager%2C_Data_Processing,66183.67,53
Database Management & Reporting,Manager%2C_Data_Processing,65634.98,39
People Management,Manager%2C_Data_Processing,77593.93,39
Data Analysis,Manager%2C_Data_Processing,67184.16,27
Microsoft Office,Manager%2C_Data_Processing,68000.0,24
Data Entry,,54203.93,14
SQL,,99526.31,6
Microsoft Excel,Manager%2C_Data_Processing,43255.06,6
Data Management,Manager%2C_Data_Processing,89400.0,6
Accounting,Manager%2C_Data_Processing,42729.32,5
Operations Management,Manager%2C_Data_Processing,93691.64,5
Simulation,Mathematical_Modeling_Engineer,88707.69,12
Numerical Modeling,Mathematical_Modeling_Engineer,90440.51,10
Data Modeling,Mathematical_Modeling_Engineer,87000.0,9
Software Development,Mathematical_Modeling_Engineer,95833.33,6
Python,Mathematician,82349.05,43
Data Analysis,Mathematician,100350.59,39
Matlab,Mathematician,93884.98,37
Statistical Analysis,Mathematician,93582.36,36
Microsoft Office,Mathematician,74737.79,21
Algorithm Development,Mathematician,85500.0,18
C++ Programming Language,Mathematician,64870.44,15
Microsoft Excel,Mathematician,78205.41,14
Simulation,Mathematician,71000.0,11
Problem Solving,Mathematician,82023.86,10
C# Programming Language,Mathematician,65000.0,7
Mathematica,Mathematician,70000.0,5
R,Mathematician,78995.22,5
Java,Mathematician,82500.0,4
Training,Medical_Application_Specialist,75000.0,12
Troubleshooting,Medical_Application_Specialist,92000.0,10
Product Support,Medical_Application_Specialist,77419.35,10
Medical Devices,Medical_Application_Specialist,60000.0,5
Systems Engineering,Member_of_Technical_Staff%2C_Applied_Researcher,131346.1,53
Engineering Design,Member_of_Technical_Staff%2C_Applied_Researcher,133704.68,44
Python,Member_of_Technical_Staff%2C_Applied_Researcher,122915.0,32
Research Analysis,Member_of_Technical_Staff%2C_Applied_Researcher,118311.17,25
Java,Member_of_Technical_Staff%2C_Applied_Researcher,138935.82,25
C Programming Language,Member_of_Technical_Staff%2C_Applied_Researcher,121740.15,22
C++ Programming Language,Member_of_Technical_Staff%2C_Applied_Researcher,128264.37,22
Software Development,Member_of_Technical_Staff%2C_Applied_Researcher,131374.38,19
Project Management,Member_of_Technical_Staff%2C_Applied_Researcher,128100.0,15
Matlab,Member_of_Technical_Staff%2C_Applied_Researcher,111910.13,14
"Engineering Design, Semiconductor",Member_of_Technical_Staff%2C_Applied_Researcher,130532.94,13
Finite Element Analysis (FEA),Member_of_Technical_Staff%2C_Applied_Researcher,124236.53,10
Field-Programmable Gate Array (FPGA),Member_of_Technical_Staff%2C_Applied_Researcher,109926.79,9
Linux,Member_of_Technical_Staff%2C_Applied_Researcher,115000.0,9
Machine Learning,Member_of_Technical_Staff%2C_Applied_Researcher,121356.44,7
Manufacturing Process Engineering,Member_of_Technical_Staff%2C_Applied_Researcher,138800.0,6
SDN (Software Defined Network),Member_of_Technical_Staff%2C_Applied_Researcher,130000.0,6
Simulation,Member_of_Technical_Staff%2C_Applied_Researcher,123487.91,6
Data Analysis,Member_of_Technical_Staff%2C_Applied_Researcher,120000.0,6
Telecommunications,Member_of_Technical_Staff%2C_Applied_Researcher,100000.0,6
Verilog VHDL,Member_of_Technical_Staff%2C_Applied_Researcher,120000.0,6
Wireless Data Communications,Member_of_Technical_Staff%2C_Applied_Researcher,119965.71,6
Technical Writing,Member_of_Technical_Staff%2C_Applied_Researcher,116100.0,5
JavaScript,Member_of_Technical_Staff%2C_Applied_Researcher,139000.0,5
Algorithm Development,Member_of_Technical_Staff%2C_Applied_Researcher,137000.0,4
Test Engineering,Member_of_Technical_Staff%2C_Applied_Researcher,100000.0,4
Program Management,Member_of_Technical_Staff%2C_Applied_Researcher,87000.0,3
Windows Operating System General Use,Microsoft_Exchange_Administrator,80634.34,54
Microsoft Exchange,Microsoft_Exchange_Administrator,80527.4,48
Network Management / Administration,Microsoft_Exchange_Administrator,76953.97,38
Windows PowerShell,Microsoft_Exchange_Administrator,82842.71,32
Microsoft Exchange Server,Microsoft_Exchange_Administrator,81778.88,30
Microsoft Active Directory,Microsoft_Exchange_Administrator,81245.31,23
Windows NT / 2000 / XP Networking,Microsoft_Exchange_Administrator,79507.73,16
Exchange 5.5,Microsoft_Exchange_Administrator,79335.7,14
Microsoft Azure,Microsoft_Exchange_Administrator,94782.93,11
Microsoft Office,Microsoft_Exchange_Administrator,75986.84,10
Windows Server 2012 R2,Microsoft_Exchange_Administrator,,7
Information Technology Infrastructure Library (ITIL),Microsoft_Exchange_Administrator,77275.08,6
Mobile applications development,Mobile_Applications_Developer,83373.8,213
iOS,Mobile_Applications_Developer,83051.91,156
Android Software Development Kit (SDK),Mobile_Applications_Developer,82140.06,112
iOS SDK,Mobile_Applications_Developer,71559.36,96
JavaScript,Mobile_Applications_Developer,90869.43,61
Java,Mobile_Applications_Developer,67923.23,60
Web Development,Mobile_Applications_Developer,70955.89,48
Swift Programming Language,Mobile_Applications_Developer,69505.66,40
Xamarin,Mobile_Applications_Developer,75961.05,35
React.js,Mobile_Applications_Developer,76825.61,32
HTML5,Mobile_Applications_Developer,63000.0,30
React Native,Mobile_Applications_Developer,92404.8,27
Android Operating System Development,Mobile_Applications_Developer,76645.54,27
Angular.js,Mobile_Applications_Developer,66000.0,21
Objective-C,Mobile_Applications_Developer,62106.07,19
SQL,Mobile_Applications_Developer,65000.0,18
Kotlin Programming Language,Mobile_Applications_Developer,87079.58,14
Node.js,Mobile_Applications_Developer,75000.0,13
C# Programming Language,Mobile_Applications_Developer,64545.79,12
Flutter,Mobile_Applications_Developer,111910.13,10
Apple Xcode IDE,Mobile_Applications_Developer,60000.0,9
Agile Software Development,Mobile_Applications_Developer,80750.0,7
Dart Programming Language,Mobile_Applications_Developer,109926.79,7
.NET,Mobile_Applications_Developer,65250.0,6
MySQL,Mobile_Applications_Developer,63000.0,6
PHP,Mobile_Applications_Developer,62737.86,6
Apache Cordova,Mobile_Applications_Developer,82500.5,5
Cascading Style Sheets (CSS),Mobile_Applications_Developer,63000.0,5
Development Operations (DevOps),Mobile_Applications_Developer,65802.47,5
HTML,Mobile_Applications_Developer,70000.0,5
Object Oriented Programming (OOP),Mobile_Applications_Developer,97000.0,4
iOS,Mobile_Engineer,100262.29,56
Mobile applications development,Mobile_Engineer,103959.91,56
Android Operating System Development,Mobile_Engineer,97591.49,54
Apple Xcode IDE,Mobile_Engineer,111470.04,28
Android Software Development Kit (SDK),Mobile_Engineer,100796.39,20
Plumbing,,,20
Maintenance,,65925.78,20
Java,Mobile_Engineer,120000.0,16
Swift Programming Language,Mobile_Engineer,92665.34,14
Object Oriented Programming (OOP),Mobile_Engineer,90000.0,12
iOS SDK,Mobile_Engineer,108000.0,12
HVAC System Design,,,8
Ruby on Rails,Mobile_Engineer,100990.1,8
WebAPI,Mobile_Engineer,96000.0,6
Xamarin,Mobile_Engineer,110500.0,6
Objective-C,Mobile_Engineer,95000.0,6
Node.js,Mobile_Engineer,76302.36,6
Heat,,,6
Java,Module_Lead,,6
Java/J2EE,Module_Lead,,5
SQL,Module_Lead,,5
Spring,Module_Lead,,5
Multimedia,Multimedia_Developer,65311.13,41
Video Editing,Multimedia_Developer,63772.24,35
Articulate E-Learning Software,Multimedia_Developer,69980.58,28
Graphic Design,Multimedia_Developer,59996.79,25
Adobe Flash,Multimedia_Developer,66938.43,24
Adobe Photoshop,Multimedia_Developer,53272.88,16
Web Design,Multimedia_Developer,68000.0,10
Adobe Illustrator,Multimedia_Developer,60000.0,9
HTML,Multimedia_Developer,68940.75,7
Autodesk 3ds Max,Multimedia_Developer,61515.38,7
Unity Engine,Multimedia_Developer,34392.23,7
JavaScript,Multimedia_Developer,77470.0,6
eXtensible Markup Language (XML),Multimedia_Developer,63460.0,6
Adobe After Effects,Multimedia_Developer,73176.86,6
3D Animation,Multimedia_Developer,89500.0,5
Adobe InDesign,Multimedia_Developer,75337.75,5
Web Development,Multimedia_Developer,,5
HTML5,Multimedia_Developer,46500.0,4
C# Programming Language,.NET_Software_Developer_%2F_Programmer,78031.45,1062
.NET,.NET_Software_Developer_%2F_Programmer,78693.29,834
Microsoft SQL Server,.NET_Software_Developer_%2F_Programmer,77432.2,578
HTML,.NET_Software_Developer_%2F_Programmer,65658.89,432
ASP.NET Framework,.NET_Software_Developer_%2F_Programmer,76083.27,405
Cascading Style Sheets (CSS),.NET_Software_Developer_%2F_Programmer,65776.08,341
SQL,.NET_Software_Developer_%2F_Programmer,76192.3,326
jQuery,.NET_Software_Developer_%2F_Programmer,70500.87,307
Internet Information Server (IIS),.NET_Software_Developer_%2F_Programmer,70812.3,220
JavaScript,.NET_Software_Developer_%2F_Programmer,72714.43,163
Model-view-controller (MVC),.NET_Software_Developer_%2F_Programmer,81835.5,117
Oracle,.NET_Software_Developer_%2F_Programmer,73872.46,60
Java,.NET_Software_Developer_%2F_Programmer,62465.06,55
Microsoft Access,.NET_Software_Developer_%2F_Programmer,67911.4,50
.NET Core,.NET_Software_Developer_%2F_Programmer,81343.8,42
PL/SQL,.NET_Software_Developer_%2F_Programmer,74467.75,41
Angular,.NET_Software_Developer_%2F_Programmer,79317.91,37
HTML5,.NET_Software_Developer_%2F_Programmer,65184.11,30
Microsoft Azure,.NET_Software_Developer_%2F_Programmer,93125.35,30
VB.Net,.NET_Software_Developer_%2F_Programmer,66352.38,22
Angular.js,.NET_Software_Developer_%2F_Programmer,74704.41,21
React.js,.NET_Software_Developer_%2F_Programmer,79456.86,20
Microsoft Sharepoint Server,.NET_Software_Developer_%2F_Programmer,66271.76,18
Web Development,.NET_Software_Developer_%2F_Programmer,71482.94,17
Transact-SQL,.NET_Software_Developer_%2F_Programmer,74865.07,16
Visual Basic (VB),.NET_Software_Developer_%2F_Programmer,65708.34,15
SQL Server Integration Services (SSIS),.NET_Software_Developer_%2F_Programmer,70103.04,14
Asynchronous Javascript and XML (Ajax) Web Development,.NET_Software_Developer_%2F_Programmer,85000.0,13
Microsoft .NET,.NET_Software_Developer_%2F_Programmer,73986.49,13
Visual Studio,.NET_Software_Developer_%2F_Programmer,53789.36,12
WebAPI,.NET_Software_Developer_%2F_Programmer,76302.36,10
Xamarin,.NET_Software_Developer_%2F_Programmer,60000.0,10
Node.js,.NET_Software_Developer_%2F_Programmer,50259.27,10
Amazon Web Services (AWS),.NET_Software_Developer_%2F_Programmer,89864.86,9
Bootstrap,.NET_Software_Developer_%2F_Programmer,64087.76,9
SQL Server Reporting Services (SSRS),.NET_Software_Developer_%2F_Programmer,81349.69,8
TypeScript Programming Language,.NET_Software_Developer_%2F_Programmer,48122.45,8
Object Oriented Programming (OOP),.NET_Software_Developer_%2F_Programmer,70964.84,7
MySQL,.NET_Software_Developer_%2F_Programmer,65747.36,7
Microservices,.NET_Software_Developer_%2F_Programmer,99819.77,6
Crystal Reports,.NET_Software_Developer_%2F_Programmer,68000.0,6
RESTful Web Services,.NET_Software_Developer_%2F_Programmer,68792.13,6
Sitecore Software,.NET_Software_Developer_%2F_Programmer,65520.0,6
Windows Communication Foundation (WCF),.NET_Software_Developer_%2F_Programmer,64250.0,6
Web Applications,.NET_Software_Developer_%2F_Programmer,62400.0,5
Project Management,.NET_Software_Developer_%2F_Programmer,55800.0,5
Data Analysis,.NET_Software_Developer_%2F_Programmer,51565.21,5
Database Development,.NET_Software_Developer_%2F_Programmer,70985.92,5
eXtensible Markup Language (XML),.NET_Software_Developer_%2F_Programmer,45000.0,5
C++ Programming Language,.NET_Software_Developer_%2F_Programmer,67534.47,5
Agile Software Development,.NET_Software_Developer_%2F_Programmer,66295.22,5
Knockout.js,.NET_Software_Developer_%2F_Programmer,73000.0,5
Linux,.NET_Software_Developer_%2F_Programmer,47500.0,5
Microsoft Excel,.NET_Software_Developer_%2F_Programmer,,5
Microsoft Office,.NET_Software_Developer_%2F_Programmer,52244.51,5
PHP,.NET_Software_Developer_%2F_Programmer,66400.0,5
VBA,.NET_Software_Developer_%2F_Programmer,60000.0,4
Application Development,.NET_Software_Developer_%2F_Programmer,54700.0,3
Microsoft Active Server Pages (ASP),.NET_Software_Developer_%2F_Programmer,58500.0,2
Network Management / Administration,Network_Administrator,64809.03,2527
Network Support,Network_Administrator,64022.17,1410
Cisco Networking,Network_Administrator,66211.93,1139
Microsoft Active Directory,Network_Administrator,62573.35,957
Switches & Firewall Installation and Administration,Network_Administrator,67260.21,937
Windows Server 2008 R2,Network_Administrator,57396.53,563
Windows Server 2012 R2,Network_Administrator,60445.99,351
System Administration,Network_Administrator,64138.94,297
Microsoft Word,Network_Administrator,55802.47,275
Microsoft Office,Network_Administrator,57401.77,265
Windows Operating System General Use,Network_Administrator,54609.97,255
Internet Information Server (IIS),Network_Administrator,60669.5,227
Windows 2003 Server,Network_Administrator,58933.57,214
Windows NT / 2000 / XP Networking,Network_Administrator,58947.19,203
VMware ESX,Network_Administrator,65306.98,113
IT Security & Infrastructure,Network_Administrator,66783.4,106
HTML,Network_Administrator,55016.27,97
Switching and Routing,Network_Administrator,62444.79,84
Virtualization,Network_Administrator,64898.44,82
Information Technology (IT) Support,Network_Administrator,59436.57,74
VMware vCenter Server,Network_Administrator,68999.0,73
Microsoft Exchange,Network_Administrator,65935.89,66
Cyber Security,Network_Administrator,60561.26,61
Citrix,Network_Administrator,59861.48,50
VoIP,Network_Administrator,59002.57,48
SQL,Network_Administrator,68167.58,43
Telecommunications,Network_Administrator,50038.36,31
Network Architecture / Design,Network_Administrator,69150.06,29
Linux,Network_Administrator,65000.0,27
Virtual Private Networking (VPN),Network_Administrator,58485.61,23
Windows Support,Network_Administrator,58436.35,22
Microsoft Exchange Server,Network_Administrator,62601.45,21
Help Desk / Desktop Support (Tier 2),Network_Administrator,61527.56,21
Computer Hardware Technician,Network_Administrator,51668.15,20
Database Administration,,48979.59,17
IP Network,Network_Administrator,56982.46,17
Microsoft SQL Server,Network_Administrator,67177.81,16
Microsoft Azure,Network_Administrator,59277.26,15
Troubleshooting,Network_Administrator,52739.34,14
Systems Troubleshooting,Network_Administrator,54239.63,13
UNIX,Network_Administrator,53645.5,12
CompTIA Security+,Network_Administrator,50299.71,12
CompTia Network+,Network_Administrator,52357.6,11
Disaster Recovery,Network_Administrator,70500.0,11
Microsoft Networking,Network_Administrator,59993.84,11
Wireless,Network_Administrator,68922.59,10
Customer Service,Network_Administrator,49883.73,10
Help Desk / Desktop Support,Network_Administrator,59915.43,10
Microsoft Hyper-V Server,Network_Administrator,54339.95,10
Project Management,Network_Administrator,63982.71,9
Web Development,Network_Administrator,53447.8,9
Cisco UCCE/IPCC,,,8
Apple OS X,Network_Administrator,48635.22,8
Wireless Data Communications,Network_Administrator,60188.08,8
Strategic Project Management,Network_Administrator,68934.01,8
Windows PowerShell,Network_Administrator,74865.07,8
Storage Area Networking (SAN),Network_Administrator,84063.17,8
A+,Network_Administrator,55000.0,8
Systems Engineering,Network_Administrator,51723.34,7
Virtual Machine (VM),Network_Administrator,70300.0,7
People Management,Network_Administrator,58062.5,7
Network Design,Network_Administrator,54458.72,7
Network Security Management,Network_Administrator,87500.0,7
Web Content Management,Network_Administrator,69000.0,7
Windows Server 2008,Network_Administrator,62936.51,6
Technical Analysis,Network_Administrator,55000.0,6
Windows Server 2012,Network_Administrator,53000.0,6
net+,Network_Administrator,55500.0,6
PBX,Network_Administrator,60000.0,6
PHP,Network_Administrator,52924.53,6
Software Installation & Upgrade,Network_Administrator,64500.0,6
Unified Communications (UC),Network_Administrator,60850.0,6
Strategic Planning,Network_Administrator,61650.0,6
Telephony,Network_Administrator,56000.0,6
Active Directory,Network_Administrator,42000.0,6
Computer Security,Network_Administrator,48000.0,6
Load Balancers,Network_Administrator,65000.0,6
Help Desk / Desktop Support (Tier 3),Network_Administrator,51414.69,6
IT Management,Network_Administrator,55750.0,5
LAN Administration,Network_Administrator,78610.81,5
MacOS,Network_Administrator,60000.0,5
Microsoft Exchange Server 2007,Network_Administrator,53457.94,5
f5-Labs,Network_Administrator,51885.61,5
Automation Scripting,Network_Administrator,63504.0,5
Citrix XenApp,Network_Administrator,62058.86,5
Technical Services,Network_Administrator,53500.0,5
Wan Networking,Network_Administrator,61500.0,5
Python,Network_Administrator,45200.0,5
Web App Firewall (WAF),Network_Administrator,53000.0,5
Phone Support,Network_Administrator,56200.0,4
Microsoft Virtual Server,Network_Administrator,54500.0,4
EMC,Network_Administrator,65000.0,4
Microsoft Lync,Network_Administrator,65939.39,4
Hardware Configuration,Network_Administrator,59748.95,3
C# Programming Language,Network_Administrator,40493.83,3
Visual Basic (VB),Network_Administrator,46500.0,3
Help Desk / Desktop Support (Tier 1),,,3
Microsoft Sharepoint Server,Network_Administrator,61000.0,3
Security Testing and Auditing,Network_Administrator,51500.0,2
Cisco Networking,Network_Administrator%2C_Data_Center,52300.0,2
Network Management / Administration,Network_Administrator%2C_Data_Center,46468.31,2
Network Management / Administration,Network_Administrator%2C_IT,64983.39,556
System Administration,Network_Administrator%2C_IT,63915.72,391
Network Support,Network_Administrator%2C_IT,65095.46,366
Microsoft Active Directory,Network_Administrator%2C_IT,62182.29,241
Windows Server 2008 R2,Network_Administrator%2C_IT,57614.41,200
Cisco Networking,Network_Administrator%2C_IT,69460.75,183
Windows Operating System General Use,Network_Administrator%2C_IT,56818.16,132
Microsoft Word,Network_Administrator%2C_IT,54187.56,105
Switches & Firewall Installation and Administration,Network_Administrator%2C_IT,64528.46,99
Windows NT / 2000 / XP Networking,Network_Administrator%2C_IT,55291.33,98
Internet Information Server (IIS),Network_Administrator%2C_IT,55621.7,74
Microsoft SQL Server,Network_Administrator%2C_IT,62267.13,69
Microsoft Office,Network_Administrator%2C_IT,61397.52,54
Windows 2003 Server,Network_Administrator%2C_IT,60435.68,51
IT Security & Infrastructure,Network_Administrator%2C_IT,65014.62,42
HTML,Network_Administrator%2C_IT,50775.23,41
Information Technology (IT) Support,Network_Administrator%2C_IT,69425.88,40
Microsoft Access,Network_Administrator%2C_IT,57813.84,39
Microsoft Exchange,Network_Administrator%2C_IT,62138.63,25
VoIP,Network_Administrator%2C_IT,58425.33,18
Virtualization,Network_Administrator%2C_IT,56994.85,17
VMware ESX,Network_Administrator%2C_IT,71022.75,16
Switching and Routing,Network_Administrator%2C_IT,71400.0,12
Computer Hardware Technician,Network_Administrator%2C_IT,35607.77,12
Cyber Security,Network_Administrator%2C_IT,77279.15,12
Wireless,Network_Administrator%2C_IT,63464.57,11
Active Directory,Network_Administrator%2C_IT,63500.0,10
Network Architecture / Design,Network_Administrator%2C_IT,58444.96,9
Network Security Management,Network_Administrator%2C_IT,68784.46,9
Windows Server 2012 R2,Network_Administrator%2C_IT,79434.26,9
Windows Support,Network_Administrator%2C_IT,85000.0,7
Virtual Private Networking (VPN),Network_Administrator%2C_IT,65000.0,7
Linux,Network_Administrator%2C_IT,,7
Help Desk / Desktop Support (Tier 2),,61000.0,6
Project Management,Network_Administrator%2C_IT,40500.0,6
Microsoft Sharepoint Server,Network_Administrator%2C_IT,51999.5,6
VMware vCenter Server,Network_Administrator%2C_IT,65000.0,6
Wireless Data Communications,Network_Administrator%2C_IT,48500.0,6
SQL,Network_Administrator%2C_IT,57592.81,5
Visual Basic (VB),Network_Administrator%2C_IT,40000.0,5
UNIX,Network_Administrator%2C_IT,55000.0,5
Virtual Machine (VM),Network_Administrator%2C_IT,58429.48,5
Help Desk / Desktop Support (Tier 3),Network_Administrator%2C_IT,81500.0,5
Help Desk / Desktop Support,Network_Administrator%2C_IT,50980.39,5
Customer Service,Network_Administrator%2C_IT,69942.86,5
CompTIA Security+,Network_Administrator%2C_IT,50868.24,5
Microsoft Exchange Server,Network_Administrator%2C_IT,73176.86,5
Network Management / Administration,Network_Administrator%2C_LAN,59806.17,22
System Administration,Network_Administrator%2C_LAN,65500.0,18
Microsoft Active Directory,Network_Administrator%2C_LAN,69634.27,13
Microsoft Exchange,Network_Administrator%2C_LAN,51000.0,5
Windows Operating System General Use,Network_Administrator%2C_LAN,51923.08,5
Windows Server 2012 R2,Network_Administrator%2C_LAN,69634.27,5
Cisco Networking,Network_Administrator%2C_LAN,53000.0,4
Windows NT / 2000 / XP Networking,Network_Administrator%2C_LAN,57000.0,4
Microsoft Office,Network_Administrator%2C_LAN,60983.0,2
Cisco Networking,Network_Administrator%2C_LAN_%2F_WAN,75526.7,27
Network Management / Administration,Network_Administrator%2C_LAN_%2F_WAN,78315.53,24
Switching and Routing,Network_Administrator%2C_LAN_%2F_WAN,76962.91,22
Network Support,Network_Administrator%2C_LAN_%2F_WAN,71099.66,15
Microsoft Exchange,Network_Administrator%2C_LAN_%2F_WAN,60172.98,15
Windows NT / 2000 / XP Networking,Network_Administrator%2C_LAN_%2F_WAN,72588.54,13
Windows Operating System General Use,Network_Administrator%2C_LAN_%2F_WAN,78500.0,8
Switches & Firewall Installation and Administration,Network_Administrator%2C_LAN_%2F_WAN,85000.0,7
Microsoft Office,Network_Administrator%2C_LAN_%2F_WAN,58461.54,6
IP Network,Network_Administrator%2C_LAN_%2F_WAN,74992.8,5
Microsoft Active Directory,Network_Administrator%2C_LAN_%2F_WAN,64000.0,5
VoIP,Network_Administrator%2C_LAN_%2F_WAN,65000.0,3
Network Support,Network_Analyst,61302.65,217
Cisco Networking,Network_Analyst,59288.47,169
Network Management / Administration,Network_Analyst,64147.16,153
Switches & Firewall Installation and Administration,Network_Analyst,60913.84,70
IP Network,Network_Analyst,61781.12,64
Microsoft Active Directory,Network_Analyst,59658.32,64
Switching and Routing,Network_Analyst,62638.8,47
VoIP,Network_Analyst,57110.57,32
Wireless Data Communications,Network_Analyst,59474.32,32
Help Desk / Desktop Support (Tier 2),Network_Analyst,58500.0,26
IT Security & Infrastructure,Network_Analyst,54015.35,23
Troubleshooting,Network_Analyst,57000.0,21
Data Analysis,Network_Analyst,80000.0,19
System Administration,Network_Analyst,52902.97,11
Network Security Management,Network_Analyst,64211.28,11
Telecommunications,Network_Analyst,55495.5,11
Network Architecture / Design,Network_Analyst,68400.0,10
Cyber Security,Network_Analyst,87644.22,9
Microsoft Office,Network_Analyst,50500.0,6
Linux,Network_Analyst,67494.33,5
Microsoft Excel,Network_Analyst,60000.0,5
Microsoft Exchange,Network_Analyst,56000.0,5
Windows Operating System General Use,Network_Analyst,52230.84,5
Windows Server 2012 R2,Network_Analyst,60000.0,5
TCP/IP,Network_Analyst,64000.0,4
Network Architecture / Design,Network_Architect,126590.29,322
Switching and Routing,Network_Architect,116811.62,160
Cisco Networking,Network_Architect,124906.68,159
IT Security & Infrastructure,Network_Architect,117338.14,102
Network Design,Network_Architect,139659.25,75
Network Management / Administration,Network_Architect,110974.94,61
SDN (Software Defined Network),Network_Architect,134654.61,34
Network Security Management,Network_Architect,113912.46,20
Big Data Analytics,Network_Architect,130000.0,10
Switches & Firewall Installation and Administration,Network_Architect,133483.15,8
VMware ESX,Network_Architect,115000.0,7
Cloud Computing,Network_Architect,139885.71,7
Network Support,Network_Architect,110918.92,6
Wireless,Network_Architect,125337.12,6
Cyber Security,Network_Architect,128325.58,5
Wireless Data Communications,Network_Architect,102500.0,4
VoIP,Network_Architect,133000.0,4
Cisco Networking,Network%2FData_Communications_Manager,100079.75,33
Network Architecture / Design,Network%2FData_Communications_Manager,100000.0,20
Network Management / Administration,Network%2FData_Communications_Manager,107000.0,14
Leadership,Network%2FData_Communications_Manager,103605.3,13
Windows NT / 2000 / XP Networking,Network%2FData_Communications_Manager,92000.0,11
Telephony,Network%2FData_Communications_Manager,132000.0,10
Microsoft Exchange,Network%2FData_Communications_Manager,83000.0,7
Switching and Routing,Network_Engineer,80405.81,3017
Cisco Networking,Network_Engineer,81857.9,2957
Network Management / Administration,Network_Engineer,80111.23,2166
Network Support,Network_Engineer,76209.62,1523
Switches & Firewall Installation and Administration,Network_Engineer,79174.16,1452
Network Architecture / Design,Network_Engineer,86484.87,1113
Telecommunications,Network_Engineer,76903.45,377
Windows Operating System General Use,Network_Engineer,65582.83,265
Microsoft Word,Network_Engineer,67909.53,254
Windows NT / 2000 / XP Networking,Network_Engineer,69609.59,202
Internet Information Server (IIS),Network_Engineer,66631.64,167
Wireless,Network_Engineer,84227.77,164
VoIP,Network_Engineer,74003.74,125
Microsoft SQL Server,Network_Engineer,69796.22,118
Microsoft Active Directory,Network_Engineer,67968.76,88
VMware ESX,Network_Engineer,82108.14,87
HTML,Network_Engineer,64171.71,86
Network Security Management,Network_Engineer,73397.03,85
UNIX,Network_Engineer,78268.22,78
IT Security & Infrastructure,Network_Engineer,79978.44,77
Microsoft Office,Network_Engineer,63361.04,75
Linux,Network_Engineer,75921.47,74
Amazon Web Services (AWS),Network_Engineer,86546.35,65
TCP/IP,Network_Engineer,68285.76,52
